Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1a, nu2a, nu1b, nu2b, m, T1, T2)
anc_sym_mig_size	Round_4_Replicate_4	-34560.8	69135.6	120608.91	7588.31	1.6731,2.3902,3.4573,0.0402,3.766,26.0174,0.0101
anc_sym_mig_size	Round_4_Replicate_5	-35799.35	71612.7	119373.24	9859.31	1.0007,2.924,2.4379,0.0924,5.3693,22.4234,0.0238
anc_sym_mig_size	Round_4_Replicate_6	-34076.53	68167.06	119997.52	7692.88	2.37,1.666,1.2272,0.1173,6.5383,27.6183,0.0304
anc_sym_mig_size	Round_4_Replicate_7	-33196.28	66406.56	109263.25	6302.84	1.7977,3.787,1.304,0.0742,4.3427,23.8672,0.0204
anc_sym_mig_size	Round_4_Replicate_8	-35282.09	70578.18	112669.18	9350.65	1.556,1.5722,1.6251,0.0998,2.0717,24.1187,0.0174
anc_sym_mig_size	Round_4_Replicate_9	-33771.23	67556.46	116816.05	5981.82	2.1633,3.0452,1.9301,0.0804,3.1972,28.1905,0.0203
anc_sym_mig_size	Round_4_Replicate_10	-35793.7	71601.4	112093.97	7318.35	1.3742,3.8564,1.7268,0.0656,2.1343,25.223,0.0144
anc_sym_mig_size	Round_4_Replicate_11	-36058.57	72131.14	102400.52	9005.5	1.1518,2.8908,2.2938,0.0438,2.2738,26.5978,0.0103
anc_sym_mig_size	Round_4_Replicate_12	-38108.41	76230.82	115597.72	9699.76	0.9414,3.46,3.5831,0.1031,3.3105,27.8108,0.0249
anc_sym_mig_size	Round_4_Replicate_13	-35048.29	70110.58	117429.74	8437.07	1.6921,1.7964,3.1455,0.0553,2.4025,25.9687,0.0114
anc_sym_mig_size	Round_4_Replicate_14	-33444.79	66903.58	124006.38	6923.68	1.9082,2.5662,1.2278,0.0635,2.9388,24.1424,0.0141
anc_sym_mig_size	Round_4_Replicate_15	-33833.65	67681.3	107495.49	4778.51	2.4296,4.6646,1.9964,0.051,2.2974,29.7417,0.0138
anc_sym_mig_size	Round_4_Replicate_16	-35126.85	70267.7	98055.34	10077.1	1.0287,2.7262,1.2828,0.0477,3.2832,23.7057,0.013
anc_sym_mig_size	Round_4_Replicate_17	-36121.85	72257.7	140572.14	8201.06	2.0027,1.6088,2.3182,0.0709,5.5495,21.5333,0.0172
anc_sym_mig_size	Round_4_Replicate_18	-37733.31	75480.62	114371.66	9384.71	0.9929,3.4413,2.5506,0.0779,2.6894,25.1035,0.0173
anc_sym_mig_size	Round_4_Replicate_19	-34785.67	69585.34	133224.74	8484.12	1.5218,2.0922,1.9638,0.0639,6.6497,23.0889,0.0162
anc_sym_mig_size	Round_4_Replicate_20	-34104.76	68223.52	107952.65	4542.71	2.7547,4.3663,2.2968,0.087,3.0853,28.9265,0.0251
anc_sym_mig_size	Round_4_Replicate_21	-34308.56	68631.12	113662.75	6096.19	3.1829,1.9791,0.9506,0.1036,1.8994,20.0875,0.0215
anc_sym_mig_size	Round_4_Replicate_22	-35805.08	71624.16	126734.13	10509.66	0.943,2.7396,1.9368,0.1086,6.5088,14.89,0.027
anc_sym_mig_size	Round_4_Replicate_23	-34242.42	68498.84	129528.17	5284.8	3.3236,2.447,1.2441,0.0842,2.3019,27.5436,0.0182
anc_sym_mig_size	Round_4_Replicate_24	-33203.88	66421.76	100434.26	6313.52	2.1942,2.7119,1.2503,0.0798,2.252,27.2137,0.0201
anc_sym_mig_size	Round_4_Replicate_25	-33846.09	67706.18	116082.2	6360.52	2.0991,2.7376,1.663,0.0505,2.5596,24.2211,0.012
anc_sym_mig_size	Round_4_Replicate_26	-35848.38	71710.76	119485.12	9087.31	1.4859,1.7655,3.5015,0.1025,3.7363,27.9841,0.0246
anc_sym_mig_size	Round_4_Replicate_27	-34610.66	69235.32	134170.85	7216.35	1.6322,2.8609,2.1473,0.0842,6.0169,25.7737,0.0213
anc_sym_mig_size	Round_4_Replicate_28	-38249.7	76513.4	286362.53	12508.68	0.9372,1.5835,0.9637,0.0771,6.4818,29.3709,0.011
anc_sym_mig_size	Round_4_Replicate_29	-33051.63	66117.26	99080.17	7374.07	1.7067,2.6959,1.2225,0.1244,3.0305,29.6313,0.0318
anc_sym_mig_size	Round_4_Replicate_30	-34252.42	68518.84	105867.21	11628.16	1.1652,1.4557,1.0773,0.1058,3.7455,25.2968,0.0238
anc_sym_mig_size	Round_4_Replicate_31	-34647.88	69309.76	102275.67	7769.26	1.6437,2.3394,2.0672,0.0789,2.1233,26.5479,0.0183
anc_sym_mig_size	Round_4_Replicate_32	-34396.55	68807.1	126213.35	4889.9	2.9361,3.448,1.6825,0.0803,3.4177,21.2135,0.0206
anc_sym_mig_size	Round_4_Replicate_33	-33318.0	66650.0	108163.1	6381.49	2.0896,2.8694,1.276,0.0779,4.8233,22.3212,0.022
anc_sym_mig_size	Round_4_Replicate_34	-33792.8	67599.6	113011.82	7182.81	1.6245,2.9809,1.6802,0.0481,3.9987,29.9744,0.0127
anc_sym_mig_size	Round_4_Replicate_35	-37908.12	75830.24	243674.19	7411.15	1.7768,2.2141,1.8724,0.0867,2.5213,29.3709,0.011
anc_sym_mig_size	Round_4_Replicate_36	-36680.62	73375.24	155854.11	8187.67	2.112,1.5209,2.4691,0.0474,4.9004,22.9796,0.0106
anc_sym_mig_size	Round_4_Replicate_37	-34049.39	68112.78	116847.64	10843.11	1.1349,1.7847,1.316,0.0557,6.7033,27.5068,0.0146
anc_sym_mig_size	Round_4_Replicate_38	-34558.65	69131.3	119753.04	9180.5	1.3843,1.9612,2.6768,0.0464,3.7754,29.4607,0.011
anc_sym_mig_size	Round_4_Replicate_39	-37553.15	75120.3	123414.39	7976.16	2.409,1.3947,2.4854,0.0952,2.8856,25.3386,0.0218
anc_sym_mig_size	Round_4_Replicate_40	-35742.99	71499.98	112103.5	9991.81	0.9478,3.2997,3.2869,0.0445,5.1167,25.5441,0.0123
