14354187	38.00
14461888	37.93
14564244	32.69
14668506	29.80
14773283	37.53
14873797	33.50
14974159	43.40
15075381	38.08
15176822	37.92
15277469	33.27
15377952	34.79
15477966	33.03
15578082	35.69
15678468	35.40
15779337	38.25
15885666	36.14
15987622	34.70
16088041	38.98
16189102	40.53
16291067	35.35
16392364	36.55
16494993	36.86
16595355	34.75
16704841	35.86
16812362	35.35
16915189	33.11
17015816	37.41
17115843	41.33
17216118	38.09
17316307	37.14
17416364	37.40
17516860	42.05
17617598	39.85
17717961	39.19
17818679	35.26
17918884	36.76
18020400	41.53
18122332	41.05
18222615	33.57
18324011	72.62
18428642	34.50
18530486	35.80
18631575	34.21
18735999	32.95
18844505	31.74
18948859	27.79
19052789	36.89
19157193	32.90
19271322	28.22
19375646	30.84
19478590	34.43
19580681	37.52
19684643	32.58
19789258	38.26
19890237	38.32
19990746	39.63
20092367	32.71
20194413	35.99
20298543	34.43
20400680	34.57
20503976	40.25
20605256	32.55
20705720	34.83
20808049	28.34
20915173	24.45
21020861	31.32
21126308	38.84
21230552	30.70
21332652	39.40
21433381	38.01
21535831	33.38
21643588	35.24
21747062	25.47
21848866	29.99
21952136	29.66
22075460	27.41
22199130	32.72
22300006	32.68
22401562	38.75
22503267	35.82
22607158	30.64
22738466	32.34
22844298	33.15
22945602	33.36
23047532	39.48
23148764	41.57
23250056	35.43
23350236	37.89
23451321	34.84
23556241	35.87
23659629	34.40
23774511	31.87
23879754	36.34
23980100	34.05
24081111	35.93
24182131	34.14
24282678	35.25
24382977	34.99
24483070	34.21
24583133	33.57
24683747	35.79
24785642	37.81
24886442	46.18
24989225	47.08
25089785	44.78
25190823	36.47
25290914	34.63
25391372	35.38
25494295	102.26
25596761	36.26
25696957	37.76
25803967	30.80
25950181	22.82
26075991	31.66
26176749	34.92
26277324	42.15
26378160	34.97
26479010	36.54
26579648	33.16
26680744	33.83
26782144	33.16
26885941	38.89
26991180	36.02
27091492	44.62
27191519	42.10
27291562	41.33
27391635	39.45
27493225	37.63
27597393	29.64
27699902	34.30
27803707	29.93
27917939	22.67
28027541	32.10
28143062	32.88
28247990	48.51
28349494	35.69
28449698	36.54
28550134	39.73
28659154	31.11
28767577	36.18
28878961	28.44
28983934	33.15
29093548	32.64
29216363	57.68
29329682	85.42
29433828	29.75
29538503	39.23
29640569	27.01
29742128	44.72
29844967	33.98
29954610	33.62
30059476	38.30
30161939	37.08
30267247	30.37
30367927	32.10
30493164	26.17
30625085	24.63
30727422	35.27
30832158	31.77
30934270	34.40
31051080	27.41
31157841	35.43
31258224	32.83
31358478	34.33
31465585	29.16
31571709	341.76
31682318	73.82
31800610	51.55
31907301	36.56
32012517	35.76
32113386	35.15
32214180	34.99
32314774	36.28
32422438	30.32
32539345	34.44
32643828	34.60
32744020	35.57
32845005	34.00
32947193	34.71
33048135	32.78
33149867	34.14
33251468	35.54
33351825	34.84
33452666	39.28
33556399	39.99
33656649	32.32
33760181	52.74
33863565	36.08
33964557	30.51
34068157	28.99
34168856	36.41
34270032	34.50
34370454	35.29
34475120	59.54
34580588	38.12
34702590	24.21
34806942	32.13
34913275	33.67
35018925	37.58
35141145	27.87
35244377	40.92
35345457	34.59
35446827	34.41
35546916	34.89
35649686	33.38
35750510	33.40
35850538	34.35
35951114	35.26
36051643	30.14
36175397	36.19
36287643	32.36
36388209	34.08
36489338	37.34
36591415	39.44
36692171	35.81
36792189	37.97
36892973	32.87
36998623	25.75
37126429	14.42
37253867	26.93
37370064	27.77
37475574	34.62
37575736	35.49
37676885	34.43
37777943	32.62
37879623	53.51
37980473	34.33
38081084	38.38
38182580	34.90
38284126	41.24
38384941	36.43
38485007	34.98
38585208	37.35
38691174	36.95
38795010	34.93
38902512	35.92
39004356	34.34
39105894	43.37
39207863	36.56
39309086	40.74
39409779	35.91
39512643	30.78
39617028	52.93
39719124	34.22
39822540	26.97
39938692	31.56
40038982	33.02
40140214	33.32
40244329	32.95
40345767	37.74
40451028	40.07
40556561	38.47
40661903	32.97
40767689	38.22
40869303	41.30
40969951	36.98
41071222	28.54
41179769	30.67
41281818	33.71
41381953	36.30
41482666	43.40
41582803	35.85
41683010	33.10
41783586	31.56
41884212	33.41
41988511	35.09
42094585	34.96
63168234	39.97
100087411	34.27
100189048	40.86
100290431	43.79
100391689	46.04
100492537	33.80
100592944	33.22
100694368	32.76
100797937	30.76
100899791	37.16
101002444	33.24
101104758	42.19
101212048	26.30
101316604	34.96
101420303	33.69
101525410	33.20
101627317	47.48
101734509	39.33
101836778	32.55
101943330	24.91
102068151	18.24
102176656	18.21
102292330	27.68
102404862	33.64
102541729	25.68
102653519	36.85
102756162	37.53
102870707	21.51
102982781	29.93
103084636	33.77
103184833	34.46
103287313	32.57
103390549	35.05
103491413	34.04
103592205	34.48
103696123	43.03
103820215	19.63
103999316	21.38
104107635	36.71
104215458	19.02
104343425	23.92
104455418	33.35
104583228	28.55
104752157	26.81
104867783	34.04
104969679	25.15
105089345	24.89
105194645	34.40
105296914	34.40
105398033	41.42
105498145	36.00
105598266	54.00
105698279	38.69
105798379	37.80
105913701	30.89
106016768	34.84
106118534	33.13
106221132	36.10
106322264	40.83
106423953	32.27
106533139	26.33
106651619	27.24
106795385	22.69
106934758	44.61
107052222	36.69
107157603	46.24
107260999	35.80
107361062	34.70
107464919	31.78
107573562	35.45
107678889	32.20
107782870	58.33
107885137	35.85
107985230	41.26
108085578	32.19
108186787	35.56
108293773	28.94
108405875	28.06
108563305	23.54
108681443	31.74
108802016	18.98
108944482	22.38
109064395	21.03
109194404	29.82
109305596	61.25
109407317	31.38
109522847	28.55
109632653	31.52
109741483	29.39
109843580	44.70
109943998	33.97
110045665	29.81
110148590	37.05
110253175	34.05
110361141	30.20
110488066	26.70
110600535	58.93
110712274	66.27
110845071	63.76
110954451	42.22
111064369	47.69
111166797	26.62
111280285	26.61
111386353	52.59
111491540	36.16
111628228	21.30
111747228	31.92
111856164	27.91
111962678	39.28
112115709	21.76
112247909	26.97
112355750	38.41
112463375	31.80
112566134	56.74
112667396	31.91
112768788	29.97
112870927	41.57
112995904	31.60
113108611	34.60
113219283	31.55
113323142	32.92
113425696	28.47
113535447	26.69
113642931	32.47
113747033	29.82
113857955	38.67
113961108	36.18
114061247	30.67
114161335	32.05
114262592	34.00
114367476	35.21
114469469	39.38
114570883	34.79
114674689	31.51
114780583	35.04
114881974	27.90
115019054	14.96
115162852	24.44
115287873	32.73
115411820	27.41
115544556	18.74
115672800	25.72
115774175	29.91
115875671	33.44
115985219	32.56
116103306	19.81
116222653	44.73
116330528	37.39
116435638	25.83
116545349	40.11
116646914	37.41
116748414	32.52
116848809	28.03
116949334	34.02
117050140	36.44
117152838	34.16
117254343	35.97
117354618	36.54
117454809	36.61
117560394	33.77
117660880	34.61
117765287	30.68
117868771	31.58
117972340	36.00
118077690	35.92
118180243	34.60
118286103	40.01
118388813	41.93
118489299	54.51
118590442	74.16
118696342	72.71
118805925	859.37
118942131	1223.34
119055716	34.67
119158007	34.30
119263218	29.35
119366964	34.11
119468225	31.11
119574268	34.40
119678663	33.79
119782822	38.64
119883512	33.37
119986627	27.98
120090468	40.99
120191523	36.37
120292067	40.27
120393166	40.48
120494257	39.36
120595054	36.92
120696322	40.34
120797189	35.83
120897557	36.16
120997868	33.47
121098177	34.43
121199795	33.32
121301828	30.76
121411778	17.73
121563422	21.55
121674307	31.44
121775919	33.73
121880942	34.15
121985048	30.50
122093118	36.33
122195330	34.03
122298050	32.52
122398351	34.06
122499394	34.06
122600733	29.05
122702172	33.99
122805173	30.48
122922115	33.33
123025004	37.73
123125803	31.88
123235278	25.94
123343373	37.84
123451896	102.08
123583866	31.58
123701863	46.55
123807868	55.88
123908765	55.56
124009877	33.21
124114138	32.03
124219392	71.10
124326459	31.00
124435747	32.05
124539324	33.98
124644967	49.26
124760518	32.89
124867879	22.69
124970927	33.53
125073922	34.63
125187257	53.48
125329276	19.65
125461081	25.62
125573593	27.99
125683718	36.91
125811826	29.90
125940373	25.64
126081328	19.27
126231380	16.74
126383276	17.95
126530450	26.33
126636271	37.40
126764275	26.05
126865336	28.73
126966594	34.29
127076074	29.44
127180028	29.06
127295247	26.73
127408818	26.62
127509742	30.34
127636267	28.14
127757155	54.68
127865757	51.22
127974711	66.21
128080487	37.43
128191775	40.37
128298007	31.94
128401775	28.63
128530645	28.71
128639068	34.36
128741961	20.10
128842744	35.91
128943452	34.17
129044899	35.40
129147518	30.46
129277872	18.21
129421019	17.41
129572109	21.43
129710655	19.82
129837682	32.00
129960983	33.20
130091526	41.50
130214763	26.26
130344238	31.21
130476043	43.06
130580933	39.41
130698759	23.90
130836086	19.77
130980058	63.38
131098403	30.26
131204838	37.36
131305558	32.94
131405673	36.22
131506020	43.25
131607018	40.47
131709232	37.61
131814720	32.79
131969407	33.42
132079546	27.64
132194645	25.80
132307543	29.89
132410648	36.27
132521305	41.29
132630590	32.92
132743273	45.16
132854944	37.95
132955320	31.78
133057029	31.02
133159016	47.24
133261603	47.19
133363089	31.91
133463470	34.20
133563622	44.91
133664828	62.97
133765939	35.50
133865996	34.11
133966100	35.53
134069197	34.41
134172478	33.18
134274600	35.38
134374783	35.82
134475737	33.09
134580918	40.69
134686860	31.99
134803913	45.72
134909874	32.84
135014228	33.97
135115629	32.61
135217103	34.41
135318400	39.91
135420621	33.72
135521591	46.82
135633353	27.99
135794103	31.48
135901380	45.57
136003034	32.38
136103778	37.93
136204352	34.62
136305703	41.89
136408571	30.65
136508895	35.84
136609510	36.11
136710088	38.54
136812044	31.66
136917136	30.74
137018518	31.85
137118749	31.69
137220036	35.17
137320390	35.69
137420982	35.12
137521235	35.57
137621498	34.95
137722966	32.69
137825357	34.80
137933516	26.33
138041458	32.20
138141740	34.49
138243358	35.08
138343934	36.04
138444089	34.10
138546012	34.67
138646205	47.27
138747072	41.77
138847417	37.77
138951843	32.80
139059545	34.86
139160282	43.48
139260613	39.86
139361722	45.66
139463115	47.67
139566421	44.40
139668073	35.63
139770080	32.39
139879657	29.94
139986604	30.68
140094275	29.71
140198247	35.97
140300507	41.03
140405532	41.03
140522110	32.50
140626995	35.80
140728571	32.76
140829074	35.35
140929599	36.60
141031508	38.15
141132165	33.98
141232421	34.29
141332942	36.02
141433027	35.11
141533058	35.25
141633696	34.91
141736962	34.17
141837359	38.40
141938650	34.88
142041202	36.98
142141735	34.84
142242170	34.94
142342983	33.94
142473570	20.71
142618485	28.77
142730005	34.72
142839662	33.12
142941724	30.02
143043365	34.53
143144158	36.80
143244568	35.65
143344646	35.75
143444694	34.91
143545617	33.99
143646542	31.47
143747530	34.35
143849190	31.54
143950730	35.49
144050774	33.46
144155551	33.64
144258238	32.46
144359456	34.74
144461342	37.34
144562734	33.11
144677972	25.38
144788017	35.09
144888183	35.83
145000156	32.41
145127288	22.61
145248410	33.67
145348850	35.69
145451856	37.01
145552821	36.97
145653162	36.36
145753214	35.92
145854077	34.16
145965587	29.46
146089973	31.62
146190688	33.91
146292198	31.14
146392833	34.10
146493020	36.80
146593068	33.98
146693138	35.35
146793864	33.68
146894297	35.59
147014955	43.70
147119805	32.48
147221260	33.51
147322042	136.35
147424282	33.34
147538171	33.21
147644464	32.14
147745947	35.24
147846558	33.49
147948102	35.26
148050617	34.17
148151106	34.53
148251752	34.07
148352379	33.78
148453314	38.57
148554376	33.55
148655594	34.70
148756208	34.23
148856863	44.17
148957720	33.93
149058697	35.64
149159246	31.42
149260712	40.39
149361633	34.49
149461686	34.07
149562264	32.65
149663146	34.27
149766434	31.83
149872968	34.68
149973000	37.34
150073121	32.92
150173368	34.61
150274115	32.45
150374272	36.08
150474431	35.97
150577115	35.31
150680202	36.26
152179261	36.91
200053440	25.37
200155800	35.35
200262828	41.04
200367749	35.59
200469468	31.02
200570940	34.69
200670952	35.32
200775375	31.44
200880846	33.79
200984852	35.25
201084880	35.73
201185501	30.97
201310826	21.07
201432823	36.72
201534715	36.47
201637263	33.69
201737512	27.92
201837566	35.00
201938354	34.11
202043229	29.32
202144086	33.03
202245305	34.69
202346906	34.45
202492811	21.78
202629626	38.62
202735722	36.72
202835805	35.89
202936280	33.19
203040006	33.64
203142660	24.01
203260690	22.90
203399231	38.36
203512175	54.12
203614668	34.04
203744367	19.89
203858645	33.51
203960320	34.69
204062311	46.49
204168105	36.34
204287949	34.11
204391918	32.12
204528044	32.80
204640557	54.84
204757429	20.73
204877733	40.54
204998807	33.98
205110365	38.02
205223583	34.04
205331266	26.65
205444355	33.98
205551823	35.94
205652895	35.21
205754872	35.24
205855662	33.17
205958950	37.55
206063684	34.04
206164052	35.06
206264351	34.80
206365887	19.89
206467976	21.34
206569924	23.06
206673792	33.60
206779436	33.72
206884226	33.44
206984938	34.06
207085832	33.76
207186457	31.86
207287260	34.74
207388616	36.05
207489674	34.60
207592955	29.98
207698880	44.15
207799812	34.33
207902906	34.76
208003153	37.38
208104663	32.40
208210781	24.22
208315198	31.26
208432850	33.92
208534746	36.39
208637980	29.87
208761246	29.00
208862557	34.42
208963066	35.91
209063457	43.29
209177319	28.53
209289797	27.31
209396416	35.32
209496994	30.63
209598091	32.11
209701158	28.00
209829347	27.97
209969780	34.16
210092315	37.81
210231050	29.34
210357057	43.02
210459790	39.98
210570530	29.10
210672086	33.84
210772200	36.28
210872347	40.64
210976435	43.10
211079444	40.16
211180182	50.12
211281294	42.52
211382994	42.33
211483224	35.37
211584146	34.31
211686032	43.02
211786706	33.78
211887052	34.57
211987887	35.56
212096539	33.39
212203950	34.42
212307424	29.29
212417108	34.05
212518160	45.58
212620244	39.66
212724786	25.24
212839794	25.39
212959895	29.27
213073948	33.28
213177538	38.32
213279868	36.87
213384316	35.83
213485989	33.58
213591385	39.27
213706722	38.26
213811636	30.90
213912784	30.41
214013592	28.34
214123967	28.43
214252804	35.50
214361942	47.77
214463513	43.01
214565307	41.45
214674657	26.99
214794432	25.39
214916060	38.29
215043526	25.88
215167997	19.37
215313522	16.23
215439138	46.07
215542843	41.03
215644088	34.78
215745262	35.82
215882286	25.57
215989276	34.50
216105725	31.02
216212569	29.81
216357644	17.93
216524845	19.95
216645379	32.92
216747513	27.10
216848154	36.76
216948604	31.03
217049123	33.03
217153809	36.28
217264041	20.14
217414261	31.50
217516792	33.53
217618169	36.84
217720232	110.11
217824162	51.74
217925237	50.60
218026728	70.58
218127364	33.68
218229580	32.39
218333194	32.47
218438287	27.22
218554049	33.02
218655026	34.76
218758924	28.70
218872215	19.75
219023520	20.49
219150939	41.65
219252769	41.55
219353520	42.07
219453539	40.65
219554033	34.74
219656713	30.64
219807091	11.93
219994800	19.93
220113985	35.26
220214929	33.38
220321169	29.47
220475125	12.13
220662513	13.77
220840511	13.06
221015611	14.46
221146296	33.40
221273754	16.34
221450641	33.09
221578692	20.63
221724411	42.02
221844702	50.05
221952089	30.56
222079937	21.22
222206213	20.58
222338803	14.77
222481619	30.73
222598713	47.97
222714277	31.90
222820710	43.55
222921975	66.25
223061649	17.70
223232592	32.99
223335412	37.18
223436385	35.15
223537777	41.41
223639230	35.67
223739982	45.71
223840943	30.08
223941799	23.77
224041970	29.08
224143013	29.64
224248347	23.21
224349411	19.85
224484585	21.86
224587682	28.21
224722318	15.64
224865545	23.72
224997850	45.35
225105885	32.23
225206979	39.84
225307869	26.98
225410952	28.36
225513825	35.03
225623473	24.54
225730244	21.71
225837571	33.60
225943227	33.45
226052123	42.35
226152616	38.66
226252787	34.70
226353181	35.28
226473843	25.57
226631573	24.11
226762684	32.91
226865620	39.95
226968125	35.92
227070106	30.61
227172245	33.13
227273818	27.09
227408481	23.67
227534616	23.32
227643116	22.54
227748493	28.65
227851603	30.02
227954147	38.42
228054313	33.95
228158409	35.83
228288817	22.72
228396960	36.17
228497567	34.73
228598281	33.25
228699315	39.38
228799664	29.16
228916457	28.08
229018975	34.17
229120822	36.99
229221416	35.72
229323629	35.05
229424445	37.07
229524507	38.02
229624516	37.56
229724924	35.67
229842739	30.65
229965392	34.25
230073036	37.59
230173927	33.71
230283222	37.19
230383412	34.90
230483802	38.49
230585698	34.84
230687370	50.97
230789460	38.38
230889535	39.91
230990360	52.17
231090884	40.38
231190987	39.16
231291282	37.74
231396665	41.91
231499879	30.05
231606373	35.99
231707144	38.53
231807709	40.12
231908565	70.73
232016351	28.86
232123634	68.76
232224093	52.84
232324204	25.32
232424285	25.80
232524319	25.51
232624338	26.75
232725887	30.80
232826780	29.59
232927063	28.85
233027246	24.96
233127363	29.36
233227620	36.41
233330572	31.09
233433751	36.95
233539548	43.08
233640809	33.24
233742036	41.57
233844231	46.21
233959113	22.00
234075003	27.38
234179424	33.54
234293827	21.05
234396955	31.87
234503272	43.63
234609684	27.46
234724271	26.70
234836860	25.99
234957916	33.68
235064791	28.42
235170959	38.73
235275952	38.34
235377872	34.84
235478978	64.17
235579899	41.11
235681413	44.90
235791234	40.91
235894562	31.43
236000673	33.58
236100873	35.89
236202613	41.57
236308043	37.68
236409211	36.39
236510234	37.08
236637572	28.12
236780055	30.65
236905948	29.27
237012382	61.12
237113113	87.49
237221647	30.73
237326837	31.74
237430274	32.93
237547154	25.03
237667801	38.63
237767841	40.17
237870375	41.26
237973156	34.10
238077336	39.30
238179497	37.87
238281646	35.16
238381875	36.94
238485560	34.44
238586567	43.53
238695029	30.58
238801390	33.83
238908967	34.77
239037535	18.12
239167313	32.56
239268650	32.71
239370035	46.75
239470525	56.33
239576167	39.32
239686727	43.97
239793063	39.19
239931188	16.95
240075268	21.17
240204236	19.16
240323357	34.57
240425152	37.04
240526187	34.98
240628967	37.71
240732424	24.61
240842548	23.66
240987831	17.90
241111280	34.61
241219589	31.53
241349451	24.76
241468763	27.73
241604764	35.39
241754583	50.75
241923711	16.25
242089338	35.42
242199114	33.00
242313523	30.01
242416260	28.22
242534069	23.69
242650425	27.56
242789377	19.02
242937361	20.09
243070798	25.29
243230677	19.44
243376653	20.70
243490044	32.56
243608760	25.26
243756928	15.70
243884364	21.26
243991712	37.23
244096236	45.11
244201957	29.18
244302610	35.60
244405734	26.47
244524489	19.49
244658818	15.10
244789412	34.08
244892463	32.61
244998461	36.48
245104525	24.00
245251341	20.12
245368422	30.67
245476637	39.05
245578118	36.85
245678923	36.36
245780705	31.93
245883880	35.15
245984018	35.74
246085191	30.32
246188453	31.81
246291530	40.01
246396983	44.13
246505225	38.09
246606678	41.14
246707914	40.14
246825124	33.67
246943279	32.65
247052739	35.46
247152839	36.42
247254038	36.07
247363418	31.72
247467120	34.90
247568793	38.80
247669971	29.50
247772094	30.34
247874461	27.81
247987055	34.86
248114995	17.60
248307167	15.40
248475655	16.69
248635350	16.22
248801694	12.20
248948411	17.29
249092196	18.33
249272288	14.44
249427000	23.25
249560169	29.52
249670424	32.01
249780248	36.50
249882986	71.82
249991580	31.29
250135436	17.66
250266576	36.52
250366703	34.41
250467494	34.42
250571053	23.45
250671796	32.07
250771964	32.31
250898909	19.65
251070027	19.90
251211513	24.95
251330764	42.20
251433834	59.68
251536986	47.78
251639571	34.53
251741808	33.66
251843956	35.12
251944758	33.45
252045447	35.82
252145697	40.07
252245741	34.48
252346326	33.11
252447645	35.86
252551821	59.26
252656389	32.14
252758549	25.41
252900317	20.34
253051486	18.00
253198621	32.20
253327473	16.67
253479112	22.54
253633532	18.74
253789865	18.88
253922709	20.54
254031389	23.93
254132065	35.28
254239899	43.25
254341330	52.68
254442153	43.38
254546549	34.93
254669551	30.22
254772489	32.20
254878007	46.58
254999194	56.22
255115104	47.47
255216309	32.34
255321027	24.67
255438360	19.17
255575528	22.89
255695265	28.34
255795592	37.66
255895897	38.75
255997054	37.74
256099324	42.19
256200149	49.87
256330105	27.69
256464081	16.62
256590009	21.89
256702050	21.71
256814023	44.25
256917198	29.56
257040622	21.12
257158732	26.06
257265391	22.37
257379621	25.06
257528393	22.48
257659512	30.86
257765555	34.19
257872554	34.98
257974256	35.78
258074908	33.51
258180741	27.55
258316558	26.71
258428274	33.00
258540518	38.41
258644852	31.07
258748606	32.60
258855186	34.61
258959279	39.24
259069507	27.27
259208338	25.64
259321076	33.17
259421660	38.27
259523997	31.09
259629476	29.67
259736295	31.41
259871340	15.87
260076236	14.42
260223325	30.84
260325703	37.35
260430497	35.22
260532861	34.89
260637077	34.82
260739225	26.96
260850611	55.32
260955020	42.08
261062624	35.78
261166629	27.69
261267819	45.81
261370039	34.50
261471698	37.14
261580048	33.25
261686725	37.57
261787152	29.87
261900972	27.19
262011489	33.10
262111676	34.26
262212166	33.64
262314748	31.04
262416540	23.41
262554936	22.12
262699279	12.76
262911300	19.01
263144433	12.41
263346055	21.54
263473847	51.65
263610227	21.69
263745302	25.72
263861630	38.10
263962608	34.73
264064361	31.65
264166135	33.24
264273180	25.88
264398773	34.57
264540118	33.02
264654096	46.26
264757624	41.82
264862855	28.66
264972954	31.94
265076497	33.92
265178787	35.62
265287302	33.75
265394109	50.63
266811370	35.03
300078615	26.77
300239791	23.12
300371613	22.93
300498546	21.09
300634161	21.08
300748999	33.75
300852597	30.77
300960172	33.41
301066460	33.18
301167279	35.44
301267453	62.51
301367662	29.15
301467772	30.44
301569854	30.89
301670771	28.54
301777124	27.19
301900579	24.63
302031114	34.98
302144195	27.78
302261982	33.76
302365264	37.41
302472097	30.04
302592268	29.74
302710952	51.84
302820067	32.73
302938323	27.68
303052083	28.21
303159607	34.89
303265234	30.37
303374836	36.19
303487551	34.34
303641654	23.08
303772828	68.79
303876356	40.89
303990205	27.01
304097908	32.93
304199257	35.10
304300327	34.78
304414438	21.27
304526380	29.75
304648875	35.13
304754665	34.73
304859059	31.76
304981418	29.10
305084886	35.28
305186663	40.29
305289715	40.28
305390890	82.46
305494128	32.08
305637687	29.88
305766837	34.91
305867720	35.61
305968424	33.21
306073132	30.85
306177648	32.04
306286003	32.80
306386294	34.64
306486316	34.81
306587491	31.74
306690188	31.41
306791507	35.54
306892984	36.41
306993673	35.07
307097076	28.27
307199579	26.27
307303933	35.17
307405809	32.17
307506887	36.49
307607501	33.15
307708358	29.53
307808568	22.42
307909925	24.14
308011429	25.06
308115418	34.77
308221367	54.43
308349789	26.08
308456940	43.30
308561890	32.72
308664085	36.84
308764480	34.39
308867991	26.12
308974508	27.67
309080501	63.89
309201571	36.72
309324242	29.26
309446118	31.83
309550321	35.54
309650661	33.47
309750892	35.66
309851065	37.31
309951296	39.91
310051656	38.01
310151678	36.97
310251780	33.97
310355725	36.51
310459855	31.63
310575958	31.92
310684404	31.23
310798530	28.52
310932424	25.68
311073714	61.89
311186107	23.86
311299068	35.81
311403477	26.49
311517912	17.02
311627155	34.05
311728292	35.01
311829277	36.33
311931273	32.87
312037879	36.46
312138782	29.28
312240619	33.64
312344877	31.03
312458443	31.90
312560479	31.20
312662798	41.31
312768116	34.09
312871395	59.23
312972365	32.69
313075191	51.51
313176798	26.09
313284867	35.25
313390103	40.58
313490349	32.15
313590546	41.21
313692738	30.91
313793674	34.88
313904951	26.83
314016536	29.01
314123890	33.26
314254143	32.84
314387997	21.11
314524002	23.25
314640417	24.23
314743281	41.84
314844347	37.25
314949762	26.68
315060839	32.18
315165600	22.06
315279918	29.65
315392334	38.25
315495454	43.82
315595814	38.71
315696010	35.00
315799503	37.68
315899697	38.76
315999728	37.69
316100153	28.51
316211312	26.04
316315319	40.02
316415636	36.90
316521396	20.76
316636508	21.60
316755510	38.24
316874148	24.14
317034708	26.54
317165062	26.29
317275897	37.87
317378385	33.98
317480776	34.72
317583804	37.72
317689008	35.66
317790284	36.12
317892067	29.47
317998764	35.63
318104519	23.63
318211071	34.42
318312564	34.24
318433378	23.12
318550579	27.30
318659615	49.69
318761927	45.63
318863646	36.17
318964582	35.60
319065288	54.69
319165848	37.00
319266275	45.01
319366927	37.54
319467143	36.36
319568221	30.03
319671330	43.27
319775282	36.17
319879949	37.94
319989913	33.97
320092179	37.43
320193548	36.03
320295532	34.90
320412086	39.37
320518053	77.82
320618301	72.18
320718718	23.88
320825130	27.76
320928896	35.36
321029184	38.67
321129882	35.18
321230585	38.31
321331074	36.77
321431336	37.11
321531741	37.23
321632025	34.43
321733480	32.40
321837913	34.83
321941547	26.68
322045747	28.07
322147289	36.86
322248391	35.53
322349394	34.86
322450548	46.45
322554630	42.14
322660826	21.05
322772207	33.14
322874370	38.96
322975125	34.24
323075416	36.12
323175635	44.60
323276208	45.40
323377028	43.09
323478570	49.93
323582915	47.20
323685611	35.08
323787089	40.37
323887822	52.15
323989740	36.56
324090199	34.38
324192022	39.32
324292703	36.06
324396042	34.90
324502560	44.35
324603863	39.19
324704264	34.30
324804535	45.62
324906061	35.82
325015512	20.20
325155087	21.54
325285037	26.58
325412851	27.32
325524702	29.90
325638817	26.66
325746256	33.81
325850028	37.95
325953338	32.71
326056187	30.92
326195148	19.35
326393172	19.81
326570281	22.94
326685192	29.34
326792657	36.72
326893078	37.88
326993347	29.83
327098850	30.15
327209919	33.56
327312590	31.85
327413319	35.63
327513411	35.42
327615651	40.80
327717906	38.49
327818322	31.91
327919501	53.62
328020465	39.46
328121222	34.06
328224957	33.60
328330716	34.00
328432387	27.55
328537901	39.27
328640327	34.72
328741916	112.93
328842713	44.92
328942887	34.62
329043112	34.95
329144242	34.55
329246074	32.16
329347349	38.41
329449950	33.48
329552730	33.78
329665632	75.14
329773486	34.44
329881392	36.06
329985957	33.85
330086969	33.81
330187344	41.91
330288253	35.65
330393748	40.55
330501109	37.75
330603878	36.62
330703933	34.82
330805336	39.88
330910437	31.42
331025214	18.91
331141216	26.33
331244136	36.43
331346519	35.78
331449364	32.43
331558725	36.41
331713611	21.02
331849842	31.62
331956678	33.93
332060223	35.72
332160383	35.48
332260648	32.82
332361877	44.62
332462957	33.98
332565543	33.69
332665767	34.96
332766200	35.84
