chr start end
Chr01 40497500 40502500
Chr01 40565000 40570000
Chr01 40572500 40577500
Chr01 40575000 40580000
Chr01 41642500 41647500
Chr01 42002500 42007500
Chr02 217500 222500
Chr02 840000 845000
Chr02 1512500 1517500
Chr02 1792500 1797500
Chr02 4132500 4137500
Chr02 4135000 4140000
Chr02 4332500 4337500
Chr02 4347500 4352500
Chr02 5290000 5295000
Chr02 5822500 5827500
Chr02 5980000 5985000
Chr02 7622500 7627500
Chr02 8342500 8347500
Chr02 11265000 11270000
Chr02 11267500 11272500
Chr02 11797500 11802500
Chr02 11820000 11825000
Chr02 12170000 12175000
Chr02 15817500 15822500
Chr02 19992500 19997500
Chr02 21690000 21695000
Chr02 21692500 21697500
Chr02 21697500 21702500
Chr02 21700000 21705000
Chr02 22030000 22035000
Chr02 22065000 22070000
Chr02 22177500 22182500
Chr02 22180000 22185000
Chr02 22182500 22187500
Chr02 22185000 22190000
Chr02 22247500 22252500
Chr02 22355000 22360000
Chr02 22370000 22375000
Chr02 22795000 22800000
Chr02 23967500 23972500
Chr02 23970000 23975000
Chr02 23995000 24000000
Chr02 23997500 24002500
Chr02 24150000 24155000
Chr02 24905000 24910000
Chr02 24907500 24912500
Chr02 24910000 24915000
Chr02 25015000 25020000
Chr02 25065000 25070000
Chr02 26965000 26970000
Chr02 26967500 26972500
Chr02 26982500 26987500
Chr02 27560000 27565000
Chr02 27562500 27567500
Chr02 28952500 28957500
Chr02 28975000 28980000
Chr02 28977500 28982500
Chr02 28980000 28985000
Chr02 31187500 31192500
Chr02 31190000 31195000
Chr02 31192500 31197500
Chr02 31247500 31252500
Chr02 31345000 31350000
Chr02 31347500 31352500
Chr02 31350000 31355000
Chr02 31487500 31492500
Chr02 31490000 31495000
Chr02 31492500 31497500
Chr02 31495000 31500000
Chr02 31497500 31502500
Chr02 31505000 31510000
Chr02 31520000 31525000
Chr02 31582500 31587500
Chr02 31585000 31590000
Chr02 31587500 31592500
Chr02 31590000 31595000
Chr02 31592500 31597500
Chr02 31595000 31600000
Chr02 31605000 31610000
Chr02 31607500 31612500
Chr02 31717500 31722500
Chr02 31740000 31745000
Chr02 31952500 31957500
Chr02 31955000 31960000
Chr02 31957500 31962500
Chr02 32190000 32195000
Chr02 32870000 32875000
Chr02 33555000 33560000
Chr02 33557500 33562500
Chr02 33725000 33730000
Chr02 33745000 33750000
Chr02 33747500 33752500
Chr02 33770000 33775000
Chr02 33790000 33795000
Chr02 33977500 33982500
Chr02 34097500 34102500
Chr02 35125000 35130000
Chr02 37182500 37187500
Chr02 37185000 37190000
Chr02 37310000 37315000
Chr02 37315000 37320000
Chr02 37317500 37322500
Chr02 37320000 37325000
Chr02 37330000 37335000
Chr02 38112500 38117500
Chr02 39770000 39775000
Chr02 39937500 39942500
Chr02 40097500 40102500
Chr02 40310000 40315000
Chr02 40320000 40325000
Chr02 40642500 40647500
Chr02 40657500 40662500
Chr02 40662500 40667500
Chr02 40665000 40670000
Chr02 40920000 40925000
Chr02 40927500 40932500
Chr02 40937500 40942500
Chr02 41215000 41220000
Chr02 41832500 41837500
Chr02 41835000 41840000
Chr02 41837500 41842500
Chr02 41937500 41942500
Chr02 42000000 42005000
Chr02 42002500 42007500
Chr02 43195000 43200000
Chr02 43197500 43202500
Chr02 43200000 43205000
Chr02 43225000 43230000
Chr02 43227500 43232500
Chr02 43410000 43415000
Chr02 43412500 43417500
Chr02 43415000 43420000
Chr02 43560000 43565000
Chr02 43752500 43757500
Chr02 43755000 43760000
Chr02 43780000 43785000
Chr02 43782500 43787500
Chr02 44107500 44112500
Chr02 44217500 44222500
Chr02 44315000 44320000
Chr02 45575000 45580000
Chr02 45577500 45582500
Chr02 45580000 45585000
Chr02 45682500 45687500
Chr02 46150000 46155000
Chr02 46770000 46775000
Chr02 46772500 46777500
Chr02 46775000 46780000
Chr02 47127500 47132500
Chr02 47935000 47940000
Chr02 47937500 47942500
Chr02 48987500 48992500
Chr02 49042500 49047500
Chr02 49235000 49240000
Chr02 49237500 49242500
Chr02 50220000 50225000
Chr03 35000 40000
Chr03 445000 450000
Chr03 3317500 3322500
Chr03 3320000 3325000
Chr03 4022500 4027500
Chr03 5997500 6002500
Chr03 6000000 6005000
Chr03 6002500 6007500
Chr03 6652500 6657500
Chr03 7445000 7450000
Chr03 7447500 7452500
Chr03 7450000 7455000
Chr03 7682500 7687500
Chr03 7690000 7695000
Chr03 7692500 7697500
Chr03 7695000 7700000
Chr03 7697500 7702500
Chr03 7700000 7705000
Chr03 8482500 8487500
Chr03 10710000 10715000
Chr03 10832500 10837500
Chr03 11175000 11180000
Chr03 11177500 11182500
Chr03 11192500 11197500
Chr03 11222500 11227500
Chr03 11225000 11230000
Chr03 11245000 11250000
Chr03 11262500 11267500
Chr03 11265000 11270000
Chr03 11267500 11272500
Chr03 11270000 11275000
Chr03 11272500 11277500
Chr03 11340000 11345000
Chr03 11585000 11590000
Chr03 12570000 12575000
Chr03 12917500 12922500
Chr03 12977500 12982500
Chr03 13047500 13052500
Chr03 13150000 13155000
Chr03 13195000 13200000
Chr03 13205000 13210000
Chr03 13240000 13245000
Chr03 13242500 13247500
Chr03 13287500 13292500
Chr03 13365000 13370000
Chr03 13367500 13372500
Chr03 13757500 13762500
Chr03 13790000 13795000
Chr03 13917500 13922500
Chr03 17222500 17227500
Chr03 17560000 17565000
Chr03 17607500 17612500
Chr03 17640000 17645000
Chr03 17642500 17647500
Chr03 18142500 18147500
Chr03 18145000 18150000
Chr03 18282500 18287500
Chr03 18285000 18290000
Chr03 18350000 18355000
Chr03 18707500 18712500
Chr03 19470000 19475000
Chr03 19680000 19685000
Chr03 19682500 19687500
Chr03 20237500 20242500
Chr03 20280000 20285000
Chr03 25375000 25380000
Chr03 25377500 25382500
Chr03 25380000 25385000
Chr03 25515000 25520000
Chr03 26352500 26357500
Chr03 26812500 26817500
Chr03 27100000 27105000
Chr03 27127500 27132500
Chr03 28420000 28425000
Chr03 28422500 28427500
Chr03 28425000 28430000
Chr03 28427500 28432500
Chr03 28430000 28435000
Chr03 28432500 28437500
Chr03 28435000 28440000
Chr03 28437500 28442500
Chr03 28440000 28445000
Chr03 28657500 28662500
Chr03 29180000 29185000
Chr03 29227500 29232500
Chr03 29355000 29360000
Chr03 30857500 30862500
Chr03 30860000 30865000
Chr03 30910000 30915000
Chr03 30917500 30922500
Chr03 30920000 30925000
Chr03 31660000 31665000
Chr03 31662500 31667500
Chr03 31665000 31670000
Chr03 31667500 31672500
Chr03 31670000 31675000
Chr03 31672500 31677500
Chr03 31680000 31685000
Chr03 31682500 31687500
Chr03 31837500 31842500
Chr03 33200000 33205000
Chr03 33202500 33207500
Chr03 33205000 33210000
Chr03 33207500 33212500
Chr03 33210000 33215000
Chr03 33215000 33220000
Chr03 33217500 33222500
Chr03 33220000 33225000
Chr03 33222500 33227500
Chr03 33230000 33235000
Chr03 33242500 33247500
Chr03 33245000 33250000
Chr03 33255000 33260000
Chr03 33265000 33270000
Chr03 33267500 33272500
Chr03 33270000 33275000
Chr03 33277500 33282500
Chr03 33280000 33285000
Chr03 33322500 33327500
Chr03 33325000 33330000
Chr03 33327500 33332500
Chr03 33330000 33335000
Chr03 33332500 33337500
Chr03 33335000 33340000
Chr03 33337500 33342500
Chr03 33340000 33345000
Chr03 33357500 33362500
Chr03 34435000 34440000
Chr03 35385000 35390000
Chr03 36317500 36322500
Chr03 36875000 36880000
Chr03 36932500 36937500
Chr03 37492500 37497500
Chr03 37495000 37500000
Chr03 37640000 37645000
Chr03 38297500 38302500
Chr03 38355000 38360000
Chr03 38382500 38387500
Chr03 38880000 38885000
Chr03 38907500 38912500
Chr03 40777500 40782500
Chr03 44805000 44810000
Chr03 44807500 44812500
Chr03 45350000 45355000
Chr03 45887500 45892500
Chr03 46630000 46635000
Chr03 47040000 47045000
Chr03 47042500 47047500
Chr03 47045000 47050000
Chr03 49812500 49817500
Chr03 49815000 49820000
Chr03 49817500 49822500
Chr03 50390000 50395000
Chr03 51667500 51672500
Chr03 51715000 51720000
Chr03 52122500 52127500
Chr03 52160000 52165000
Chr03 52162500 52167500
Chr03 54392500 54397500
Chr03 54395000 54400000
Chr03 54427500 54432500
Chr03 54447500 54452500
Chr03 58660000 58665000
Chr03 58677500 58682500
Chr03 58680000 58685000
Chr03 60622500 60627500
Chr03 60625000 60630000
Chr03 61310000 61315000
Chr03 61612500 61617500
Chr03 61615000 61620000
Chr03 61617500 61622500
Chr03 61620000 61625000
Chr03 61622500 61627500
Chr03 61625000 61630000
Chr03 61662500 61667500
Chr03 61690000 61695000
Chr03 61692500 61697500
Chr03 61825000 61830000
Chr03 62045000 62050000
Chr03 62567500 62572500
Chr03 62570000 62575000
Chr03 64185000 64190000
Chr03 64632500 64637500
Chr03 64792500 64797500
Chr03 64795000 64800000
Chr03 65495000 65500000
Chr03 65497500 65502500
Chr03 65500000 65505000
Chr03 65502500 65507500
Chr04 752500 757500
Chr04 1522500 1527500
Chr04 1525000 1530000
Chr04 1740000 1745000
Chr04 2320000 2325000
Chr04 2347500 2352500
Chr04 5167500 5172500
Chr04 5170000 5175000
Chr04 5720000 5725000
Chr04 6017500 6022500
Chr04 6145000 6150000
Chr04 6220000 6225000
Chr04 6222500 6227500
Chr04 6225000 6230000
Chr04 6760000 6765000
Chr04 7147500 7152500
Chr04 7150000 7155000
Chr04 7160000 7165000
Chr04 7162500 7167500
Chr04 7252500 7257500
Chr04 7277500 7282500
Chr04 7280000 7285000
Chr04 7410000 7415000
Chr04 7417500 7422500
Chr04 8397500 8402500
Chr04 8402500 8407500
Chr04 8452500 8457500
Chr04 8787500 8792500
Chr04 8790000 8795000
Chr04 9860000 9865000
Chr04 9950000 9955000
Chr04 9952500 9957500
Chr04 10020000 10025000
Chr04 10047500 10052500
Chr04 10147500 10152500
Chr04 10150000 10155000
Chr04 10152500 10157500
Chr04 10155000 10160000
Chr04 10157500 10162500
Chr04 10160000 10165000
Chr04 10162500 10167500
Chr04 10350000 10355000
Chr04 10360000 10365000
Chr04 10362500 10367500
Chr04 10365000 10370000
Chr04 10382500 10387500
Chr04 10385000 10390000
Chr04 10387500 10392500
Chr04 10390000 10395000
Chr04 10392500 10397500
Chr04 10407500 10412500
Chr04 11752500 11757500
Chr04 11767500 11772500
Chr04 11977500 11982500
Chr04 12072500 12077500
Chr04 12840000 12845000
Chr04 12890000 12895000
Chr04 13215000 13220000
Chr04 13362500 13367500
Chr04 13435000 13440000
Chr04 15115000 15120000
Chr04 15117500 15122500
Chr04 15132500 15137500
Chr04 15135000 15140000
Chr04 15140000 15145000
Chr04 15142500 15147500
Chr04 15145000 15150000
Chr04 15147500 15152500
Chr04 15150000 15155000
Chr04 15152500 15157500
Chr04 15155000 15160000
Chr04 15157500 15162500
Chr04 15160000 15165000
Chr04 15162500 15167500
Chr04 15165000 15170000
Chr04 15167500 15172500
Chr04 15582500 15587500
Chr04 15585000 15590000
Chr04 16350000 16355000
Chr04 16490000 16495000
Chr04 16687500 16692500
Chr04 16690000 16695000
Chr04 16692500 16697500
Chr04 17240000 17245000
Chr04 18182500 18187500
Chr04 18185000 18190000
Chr04 18342500 18347500
Chr04 18345000 18350000
Chr04 18347500 18352500
Chr04 18747500 18752500
Chr04 18750000 18755000
Chr04 20257500 20262500
Chr04 20447500 20452500
Chr04 20450000 20455000
Chr04 20535000 20540000
Chr04 20550000 20555000
Chr04 20552500 20557500
Chr04 20590000 20595000
Chr04 20945000 20950000
Chr04 20947500 20952500
Chr04 20950000 20955000
Chr04 21000000 21005000
Chr04 21097500 21102500
Chr04 21720000 21725000
Chr04 21722500 21727500
Chr04 22165000 22170000
Chr04 23525000 23530000
Chr04 24737500 24742500
Chr04 25845000 25850000
Chr04 26775000 26780000
Chr04 27152500 27157500
Chr04 28775000 28780000
Chr04 31422500 31427500
Chr04 31425000 31430000
Chr04 32087500 32092500
Chr04 34135000 34140000
Chr04 34245000 34250000
Chr04 34247500 34252500
Chr04 34605000 34610000
Chr04 34612500 34617500
Chr04 34615000 34620000
Chr04 34810000 34815000
Chr04 36195000 36200000
Chr04 36240000 36245000
Chr04 36427500 36432500
Chr04 36617500 36622500
Chr04 36965000 36970000
Chr04 36967500 36972500
Chr04 37225000 37230000
Chr04 37860000 37865000
Chr04 38195000 38200000
Chr05 2035000 2040000
Chr05 2087500 2092500
Chr05 3357500 3362500
Chr05 3380000 3385000
Chr05 3382500 3387500
Chr05 3385000 3390000
Chr05 3387500 3392500
Chr05 3390000 3395000
Chr05 3397500 3402500
Chr05 3400000 3405000
Chr05 3422500 3427500
Chr05 3827500 3832500
Chr05 3835000 3840000
Chr05 3837500 3842500
Chr05 3840000 3845000
Chr05 3842500 3847500
Chr05 3845000 3850000
Chr05 3847500 3852500
Chr05 3947500 3952500
Chr05 4182500 4187500
Chr05 4185000 4190000
Chr05 5552500 5557500
Chr05 5705000 5710000
Chr05 5707500 5712500
Chr05 5710000 5715000
Chr05 5827500 5832500
Chr05 5830000 5835000
Chr05 5967500 5972500
Chr05 5970000 5975000
Chr05 5972500 5977500
Chr05 5975000 5980000
Chr05 5977500 5982500
Chr05 6302500 6307500
Chr05 6305000 6310000
Chr05 7312500 7317500
Chr05 7860000 7865000
Chr05 7895000 7900000
Chr05 8587500 8592500
Chr05 8907500 8912500
Chr05 8942500 8947500
Chr05 8945000 8950000
Chr05 8960000 8965000
Chr05 8962500 8967500
Chr05 8965000 8970000
Chr05 9092500 9097500
Chr05 9210000 9215000
Chr05 9810000 9815000
Chr05 9812500 9817500
Chr05 11397500 11402500
Chr05 12577500 12582500
Chr05 12742500 12747500
Chr05 13167500 13172500
Chr05 14220000 14225000
Chr05 14222500 14227500
Chr05 14910000 14915000
Chr05 15267500 15272500
Chr05 15270000 15275000
Chr05 15275000 15280000
Chr05 15277500 15282500
Chr05 15350000 15355000
Chr05 15352500 15357500
Chr05 15362500 15367500
Chr05 15365000 15370000
Chr05 15407500 15412500
Chr05 15445000 15450000
Chr05 15447500 15452500
Chr05 15450000 15455000
Chr05 15452500 15457500
Chr05 15455000 15460000
Chr05 15457500 15462500
Chr05 15460000 15465000
Chr05 15467500 15472500
Chr05 15480000 15485000
Chr05 15482500 15487500
Chr05 15485000 15490000
Chr05 15487500 15492500
Chr05 15490000 15495000
Chr05 15492500 15497500
Chr05 15495000 15500000
Chr05 15757500 15762500
Chr05 16165000 16170000
Chr05 18412500 18417500
Chr05 18450000 18455000
Chr05 18457500 18462500
Chr05 18460000 18465000
Chr05 18465000 18470000
Chr05 18467500 18472500
Chr05 18485000 18490000
Chr05 18487500 18492500
Chr05 18490000 18495000
Chr05 18492500 18497500
Chr05 18495000 18500000
Chr05 18520000 18525000
Chr05 18532500 18537500
Chr05 18615000 18620000
Chr05 18617500 18622500
Chr05 18620000 18625000
Chr05 18622500 18627500
Chr05 18630000 18635000
Chr05 18652500 18657500
Chr05 18655000 18660000
Chr05 18672500 18677500
Chr05 18675000 18680000
Chr05 18677500 18682500
Chr05 19640000 19645000
Chr05 20885000 20890000
Chr05 21490000 21495000
Chr05 21502500 21507500
Chr05 21787500 21792500
Chr05 22250000 22255000
Chr05 22252500 22257500
Chr05 23357500 23362500
Chr05 23380000 23385000
Chr05 23382500 23387500
Chr05 23445000 23450000
Chr05 23455000 23460000
Chr05 25297500 25302500
Chr05 29535000 29540000
Chr05 30300000 30305000
Chr05 30657500 30662500
Chr05 30680000 30685000
Chr05 30765000 30770000
Chr05 30767500 30772500
Chr05 31567500 31572500
Chr05 32730000 32735000
Chr05 32732500 32737500
Chr05 32900000 32905000
Chr05 37447500 37452500
Chr05 37682500 37687500
Chr05 37685000 37690000
Chr05 37687500 37692500
Chr05 37777500 37782500
Chr05 38282500 38287500
Chr05 38570000 38575000
Chr05 39000000 39005000
Chr05 39177500 39182500
Chr05 39195000 39200000
Chr05 39197500 39202500
Chr05 39200000 39205000
Chr05 39202500 39207500
Chr05 39205000 39210000
Chr05 39207500 39212500
Chr05 39210000 39215000
Chr05 39212500 39217500
Chr05 39215000 39220000
Chr05 39872500 39877500
Chr05 39875000 39880000
Chr05 40172500 40177500
Chr05 40175000 40180000
Chr05 40387500 40392500
Chr05 40497500 40502500
Chr05 40500000 40505000
Chr05 40502500 40507500
Chr05 40695000 40700000
Chr05 40882500 40887500
Chr05 40905000 40910000
Chr05 40922500 40927500
Chr05 41012500 41017500
Chr05 42045000 42050000
Chr05 42047500 42052500
Chr05 44300000 44305000
Chr05 44660000 44665000
Chr05 45040000 45045000
Chr05 45917500 45922500
Chr05 45920000 45925000
Chr05 45922500 45927500
Chr05 46500000 46505000
Chr05 46502500 46507500
Chr05 47887500 47892500
Chr05 47900000 47905000
Chr05 47902500 47907500
Chr05 47905000 47910000
Chr05 47917500 47922500
Chr05 51605000 51610000
Chr05 51607500 51612500
Chr05 51902500 51907500
Chr05 51915000 51920000
Chr05 52002500 52007500
Chr05 52005000 52010000
Chr05 54015000 54020000
Chr05 54437500 54442500
Chr05 54440000 54445000
Chr05 55977500 55982500
Chr05 57782500 57787500
Chr05 57785000 57790000
Chr05 58765000 58770000
Chr05 59560000 59565000
Chr05 61082500 61087500
Chr06 57500 62500
Chr06 62500 67500
Chr06 65000 70000
Chr06 67500 72500
Chr06 70000 75000
Chr06 125000 130000
Chr06 127500 132500
Chr06 777500 782500
Chr06 2110000 2115000
Chr06 2802500 2807500
Chr06 2857500 2862500
Chr06 2932500 2937500
Chr06 3040000 3045000
Chr06 3042500 3047500
Chr06 3045000 3050000
Chr06 3562500 3567500
Chr06 3635000 3640000
Chr06 3650000 3655000
Chr06 3652500 3657500
Chr06 3667500 3672500
Chr06 3797500 3802500
Chr06 3800000 3805000
Chr06 3852500 3857500
Chr06 3865000 3870000
Chr06 3885000 3890000
Chr06 3887500 3892500
Chr06 5637500 5642500
Chr06 5945000 5950000
Chr06 6465000 6470000
Chr06 7087500 7092500
Chr06 7495000 7500000
Chr06 8140000 8145000
Chr06 8147500 8152500
Chr06 8357500 8362500
Chr06 8360000 8365000
Chr06 8465000 8470000
Chr06 8497500 8502500
Chr06 8517500 8522500
Chr06 8622500 8627500
Chr06 8915000 8920000
Chr06 9772500 9777500
Chr06 9775000 9780000
Chr06 9777500 9782500
Chr06 9800000 9805000
Chr06 10792500 10797500
Chr06 11665000 11670000
Chr06 11667500 11672500
Chr06 11672500 11677500
Chr06 11855000 11860000
Chr06 11857500 11862500
Chr06 11880000 11885000
Chr06 11882500 11887500
Chr06 12475000 12480000
Chr06 14880000 14885000
Chr06 15525000 15530000
Chr06 15792500 15797500
Chr06 15802500 15807500
Chr06 15805000 15810000
Chr06 15812500 15817500
Chr06 15900000 15905000
Chr06 15902500 15907500
Chr06 16142500 16147500
Chr06 16145000 16150000
Chr06 16147500 16152500
Chr06 16150000 16155000
Chr06 16222500 16227500
Chr06 16417500 16422500
Chr06 16420000 16425000
Chr06 16422500 16427500
Chr06 17527500 17532500
Chr06 18302500 18307500
Chr06 18325000 18330000
Chr06 18327500 18332500
Chr06 18350000 18355000
Chr06 18352500 18357500
Chr06 18395000 18400000
Chr06 18397500 18402500
Chr06 18417500 18422500
Chr06 18420000 18425000
Chr06 18422500 18427500
Chr06 18425000 18430000
Chr06 18432500 18437500
Chr06 18435000 18440000
Chr06 18437500 18442500
Chr06 18440000 18445000
Chr06 18442500 18447500
Chr06 18452500 18457500
Chr06 18455000 18460000
Chr06 18495000 18500000
Chr06 18497500 18502500
Chr06 18542500 18547500
Chr06 18550000 18555000
Chr06 18567500 18572500
Chr06 18570000 18575000
Chr06 18597500 18602500
Chr06 18600000 18605000
Chr06 18602500 18607500
Chr06 18607500 18612500
Chr06 18610000 18615000
Chr06 19230000 19235000
Chr06 19232500 19237500
Chr06 19427500 19432500
Chr06 19430000 19435000
Chr06 19432500 19437500
Chr06 19435000 19440000
Chr06 19450000 19455000
Chr06 19500000 19505000
Chr06 19690000 19695000
Chr06 19692500 19697500
Chr06 20430000 20435000
Chr06 21662500 21667500
Chr06 21702500 21707500
Chr06 22252500 22257500
Chr06 22585000 22590000
Chr06 22595000 22600000
Chr06 22602500 22607500
Chr06 22632500 22637500
Chr06 23237500 23242500
Chr06 26127500 26132500
Chr06 26130000 26135000
Chr06 26395000 26400000
Chr06 27105000 27110000
Chr06 27107500 27112500
Chr06 27110000 27115000
Chr06 27112500 27117500
Chr06 27115000 27120000
Chr06 27887500 27892500
Chr06 27890000 27895000
Chr06 28955000 28960000
Chr06 29647500 29652500
Chr06 29655000 29660000
Chr06 29657500 29662500
Chr06 29675000 29680000
Chr06 29810000 29815000
Chr06 29845000 29850000
Chr06 30222500 30227500
Chr06 33500000 33505000
Chr06 33502500 33507500
Chr06 33505000 33510000
Chr06 33507500 33512500
Chr06 33592500 33597500
Chr06 33620000 33625000
Chr06 33867500 33872500
Chr06 33870000 33875000
Chr06 33872500 33877500
Chr06 33897500 33902500
Chr06 33900000 33905000
Chr06 34150000 34155000
Chr06 34920000 34925000
Chr06 34972500 34977500
Chr06 35022500 35027500
Chr06 35025000 35030000
Chr06 35467500 35472500
Chr06 35507500 35512500
Chr06 35517500 35522500
Chr06 35520000 35525000
Chr06 35815000 35820000
Chr06 35832500 35837500
Chr06 36112500 36117500
Chr06 36505000 36510000
Chr06 36507500 36512500
Chr06 37480000 37485000
Chr06 37482500 37487500
Chr06 38142500 38147500
Chr06 39337500 39342500
Chr06 39340000 39345000
Chr06 39342500 39347500
Chr06 39345000 39350000
Chr06 39347500 39352500
Chr06 39417500 39422500
Chr06 42957500 42962500
Chr06 42960000 42965000
Chr06 42965000 42970000
Chr06 44105000 44110000
Chr06 44217500 44222500
Chr06 44220000 44225000
Chr06 44617500 44622500
Chr06 46207500 46212500
Chr06 46210000 46215000
Chr06 46730000 46735000
Chr06 46777500 46782500
Chr06 46925000 46930000
Chr06 46990000 46995000
Chr06 47300000 47305000
Chr06 47940000 47945000
Chr06 48987500 48992500
Chr07 217500 222500
Chr07 325000 330000
Chr07 327500 332500
Chr07 375000 380000
Chr07 377500 382500
Chr07 400000 405000
Chr07 402500 407500
Chr07 445000 450000
Chr07 1227500 1232500
Chr07 1230000 1235000
Chr07 1232500 1237500
Chr07 1235000 1240000
Chr07 1237500 1242500
Chr07 1250000 1255000
Chr07 2325000 2330000
Chr07 2327500 2332500
Chr07 2330000 2335000
Chr07 3977500 3982500
Chr07 3980000 3985000
Chr07 3982500 3987500
Chr07 4160000 4165000
Chr07 4205000 4210000
Chr07 4217500 4222500
Chr07 5030000 5035000
Chr07 5037500 5042500
Chr07 5040000 5045000
Chr07 5042500 5047500
Chr07 5052500 5057500
Chr07 5055000 5060000
Chr07 5142500 5147500
Chr07 5887500 5892500
Chr07 5945000 5950000
Chr07 6010000 6015000
Chr07 6222500 6227500
Chr07 6237500 6242500
Chr07 6240000 6245000
Chr07 6295000 6300000
Chr07 6297500 6302500
Chr07 6300000 6305000
Chr07 6302500 6307500
Chr07 6305000 6310000
Chr07 6307500 6312500
Chr07 6310000 6315000
Chr07 6312500 6317500
Chr07 6315000 6320000
Chr07 6317500 6322500
Chr07 6320000 6325000
Chr07 6322500 6327500
Chr07 6347500 6352500
Chr07 6350000 6355000
Chr07 6397500 6402500
Chr07 6402500 6407500
Chr07 6405000 6410000
Chr07 6407500 6412500
Chr07 7105000 7110000
Chr07 7107500 7112500
Chr07 7160000 7165000
Chr07 7162500 7167500
Chr07 7502500 7507500
Chr07 9725000 9730000
Chr07 10402500 10407500
Chr07 10405000 10410000
Chr07 10407500 10412500
Chr07 10410000 10415000
Chr07 10912500 10917500
Chr07 10922500 10927500
Chr07 10935000 10940000
Chr07 11322500 11327500
Chr07 11630000 11635000
Chr07 12015000 12020000
Chr07 12047500 12052500
Chr07 12460000 12465000
Chr07 15805000 15810000
Chr07 15812500 15817500
Chr07 15935000 15940000
Chr07 16500000 16505000
Chr07 17690000 17695000
Chr07 17692500 17697500
Chr07 20335000 20340000
Chr07 21355000 21360000
Chr07 21465000 21470000
Chr07 21965000 21970000
Chr07 21967500 21972500
Chr07 22237500 22242500
Chr07 22840000 22845000
Chr07 22842500 22847500
Chr07 23135000 23140000
Chr07 23137500 23142500
Chr07 23140000 23145000
Chr07 23660000 23665000
Chr07 24202500 24207500
Chr07 24205000 24210000
Chr07 24212500 24217500
Chr07 24215000 24220000
Chr07 24432500 24437500
Chr07 24440000 24445000
Chr07 25005000 25010000
Chr07 25017500 25022500
Chr07 25305000 25310000
Chr07 25307500 25312500
Chr07 25500000 25505000
Chr07 25750000 25755000
Chr07 26782500 26787500
Chr07 27220000 27225000
Chr07 27222500 27227500
Chr07 27225000 27230000
Chr07 27240000 27245000
Chr07 27242500 27247500
Chr07 27547500 27552500
Chr07 27840000 27845000
