chrom	start	end	nSites	recombRate	CI95LO	CI95HI
Chr08	8064000	8232000	535	1.7345107891930155e-08	7.992454817706318e-09	3.09579931998089e-08
Chr08	8232000	8400000	831	4.8211192677173906e-08	3.784527948269724e-08	5.249267957552375e-08
Chr08	8400000	8568000	592	3.052209346215952e-08	1.6915739596334647e-08	4.002133911890061e-08
Chr08	8568000	8736000	416	2.0583000431516908e-08	1.0063684346649794e-08	3.40291252672978e-08
Chr08	8736000	8904000	659	2.1376698548625354e-08	1.0737387560855309e-08	3.4991729606748245e-08
Chr08	8904000	9072000	919	5.0611009358690205e-08	4.056857465265338e-08	5.477400943668484e-08
Chr08	9072000	9240000	875	4.8233956420755424e-08	3.786804322627876e-08	5.2515443319105266e-08
Chr08	9240000	9408000	675	3.941026603536531e-08	2.7274612264581352e-08	4.555813322847232e-08
Chr08	9408000	9576000	1633	2.2947924264419622e-08	1.1704415473749246e-08	3.615615024403031e-08
Chr08	9576000	9744000	509	2.4768671640218103e-08	1.2463857850108712e-08	3.6678108277088036e-08
Chr08	9744000	9912000	230	1.7942198537168866e-08	8.864840671796418e-09	3.137211376151886e-08
Chr08	9912000	10080000	118	0	0	3.8955129788575945e-09
Chr08	10080000	10248000	987	3.980176308822114e-08	2.6819045342918785e-08	4.602800714188537e-08
Chr08	10248000	10416000	699	2.020065967393475e-08	9.456310263760314e-09	3.3923674220875e-08
Chr08	10416000	10584000	643	3.1677351743065777e-08	1.9408613673145316e-08	4.0722889217671454e-08
Chr08	10584000	10752000	582	1.8905135666242082e-08	8.47235968978766e-09	3.178616240037713e-08
Chr08	10752000	10920000	617	4.204422191660105e-08	3.059609133974893e-08	4.765341653649434e-08
Chr08	10920000	11088000	353	3.260726437587602e-08	1.9875596433741924e-08	4.134782251980306e-08
Chr08	11088000	11256000	1288	5.1563719511997453e-08	4.152128480596063e-08	5.572671958999209e-08
Chr08	11256000	11424000	750	1.583998901881415e-08	7.213188722473376e-09	2.9624163442917105e-08
Chr08	11424000	11592000	962	2.7206801642279808e-08	1.339948830516898e-08	3.7979953168701807e-08
Chr08	11592000	11760000	533	4.912285268711944e-08	3.9080417981082615e-08	5.328585276511408e-08
Chr08	11760000	11928000	653	6.795745340540061e-09	1.7542701476715995e-09	1.445627666093707e-08
Chr08	11928000	12096000	500	1.4551759341225267e-08	6.220658865069783e-09	2.7056557471533623e-08
Chr08	12096000	12264000	544	3.151760263987869e-08	1.924886456995823e-08	4.0563140114484367e-08
Chr08	12264000	12432000	856	5.057657680537363e-08	4.0534142099336804e-08	5.473957688336827e-08
Chr08	12432000	12600000	860	5.05621368014508e-08	4.051970209541397e-08	5.4725136879445436e-08
Chr08	12600000	12768000	1109	4.979565022042197e-08	3.975321551438515e-08	5.395865029841661e-08
Chr08	12768000	12936000	343	1.9149751110186542e-08	8.71697513373212e-09	3.2030777844321584e-08
Chr08	12936000	13104000	593	1.4464208564803108e-08	6.1331080886476235e-09	2.6969006695111464e-08
Chr08	13104000	13272000	809	1.3838255214388019e-08	5.448537360614059e-09	2.5356197680842673e-08
Chr08	13272000	13440000	491	3.2637300599745046e-08	1.990563265761095e-08	4.137785874367209e-08
Chr08	13440000	13608000	1038	2.4050337810750094e-08	1.2087869950023462e-08	3.668512977897469e-08
Chr08	13608000	13776000	674	2.302647230993768e-08	1.1782963519267303e-08	3.623469828954836e-08
Chr08	13776000	13944000	388	1.8060210019404206e-08	8.982852154031758e-09	3.14901252437542e-08
Chr08	14112000	14280000	555	5.0906350606567445e-08	4.086391590053062e-08	5.506935068456208e-08
Chr08	14280000	14448000	68	3.763421572037912e-09	2.35392147877717e-10	9.748858917794759e-09
Chr08	14448000	14616000	1081	4.054447891907134e-08	2.8242401517855203e-08	4.672770280752761e-08
Chr08	14616000	14784000	692	4.340067940237745e-08	3.21147721713929e-08	4.862364741601809e-08
Chr08	14784000	14952000	542	4.786288275754807e-08	3.800688398486934e-08	5.231669003608524e-08
Chr08	14952000	15120000	972	2.6257421585327702e-08	1.38193895143672e-08	3.7629329178699297e-08
Chr08	15120000	15288000	1159	3.4615332523456934e-08	2.141151155353659e-08	4.273116799379172e-08
Chr08	15288000	15456000	772	3.4491561544932444e-08	2.12877405750121e-08	4.260739701526723e-08
Chr08	15456000	15624000	555	3.839405261471397e-08	2.5881991982694485e-08	4.483922234596461e-08
Chr08	15624000	15792000	152	1.1388013845333447e-09	0	5.189431704584938e-09
Chr08	15792000	15960000	1159	2.184364831818474e-08	1.0922298715729575e-08	3.4416147448854444e-08
Chr08	15960000	16128000	592	3.347936877058809e-08	1.9698225210933436e-08	4.117993437798172e-08
Chr08	16128000	16296000	912	1.9891908735491808e-08	9.79789466645205e-09	3.2497935890962465e-08
Chr08	16296000	16464000	566	2.7612477302088185e-08	1.541977334450731e-08	3.86987037278487e-08
Chr08	16464000	16632000	963	2.208456758454243e-08	1.1163217982087264e-08	3.465706671521214e-08
Chr08	16632000	16800000	728	2.4863622435617675e-08	1.3217600200150161e-08	3.631513195404078e-08
Chr08	16800000	16968000	956	1.9016108704595812e-08	8.58333272814139e-09	3.189713543873086e-08
Chr08	16968000	17136000	893	1.638474282213836e-08	7.757942525797583e-09	3.016891724624131e-08
Chr08	17136000	17304000	867	3.549245299410867e-08	2.2613735923545127e-08	4.321006736390412e-08
Chr08	17304000	17472000	569	3.79410509737055e-08	2.5560553235598488e-08	4.4728462584237035e-08
Chr08	17472000	17640000	861	5.128850285575381e-08	4.1246068149716984e-08	5.545150293374845e-08
Chr08	17640000	17808000	380	2.492624268126601e-08	1.2621428891156619e-08	3.6835679318135947e-08
Chr08	17808000	17976000	671	1.6296010853765485e-08	7.180866347909775e-09	2.919258692749422e-08
Chr08	17976000	18144000	1166	3.049483943599825e-08	1.688848557017338e-08	3.9994085092739346e-08
Chr08	18144000	18312000	869	4.2979478967392866e-08	3.113394965440022e-08	4.840304358702609e-08
Chr08	18312000	18480000	699	2.2880818292643027e-08	1.1637309501972652e-08	3.6089044272253714e-08
Chr08	18480000	18648000	785	3.017470512490379e-08	1.737710672167909e-08	3.9586284818267377e-08
Chr08	18648000	18816000	246	1.589543998815721e-08	7.2686396918164356e-09	2.9679614412260165e-08
Chr08	18816000	18984000	927	3.050154311894484e-08	1.6895189253119968e-08	4.000078877568593e-08
Chr08	18984000	19152000	1092	5.2525818207128386e-08	4.248338350109156e-08	5.668881828512302e-08
Chr08	19152000	19320000	1137	2.093167870326258e-08	1.0412362618395465e-08	3.437780353904347e-08
Chr08	19320000	19488000	845	2.000530254524774e-08	9.260953135073304e-09	3.372831709218799e-08
Chr08	19488000	19656000	324	1.1149049149341069e-08	4.12892120371828e-09	2.2038240875434437e-08
Chr08	19656000	19824000	646	2.6072849810684407e-08	1.3634817739723905e-08	3.7444757404056e-08
Chr08	19824000	19992000	485	1.4345074300316674e-08	6.01397382416119e-09	2.684987243062503e-08
Chr08	20160000	20328000	218	6.9492529086200585e-09	1.9077777157515975e-09	1.4609784229017068e-08
Chr08	22176000	22344000	341	1.0611058278686466e-08	3.590930333063677e-09	2.1500250004779834e-08
Chr08	22344000	22512000	237	2.1660969188558234e-08	1.069417138534471e-08	3.4433536370242965e-08
Chr08	22512000	22680000	1658	2.8845345947647037e-08	1.5654724063995094e-08	3.90830155041924e-08
Chr08	22680000	22848000	1346	1.5283391616802703e-08	7.110714548372869e-09	2.8860570198216977e-08
Chr08	22848000	23016000	683	4.683027760960445e-08	3.543821320667806e-08	5.113049432565109e-08
Chr08	23856000	24024000	167	1.1842655862594403e-08	5.07996216866528e-09	2.3192896387826328e-08
Chr08	24024000	24192000	844	1.9547342567553112e-08	9.11456659109869e-09	3.2428369301688154e-08
Chr08	24192000	24360000	622	2.071939985368312e-08	1.0200083768816005e-08	3.416552468946401e-08
Chr08	24360000	24528000	366	1.3440646559822776e-08	5.483487983334622e-09	2.6044318754622517e-08
Chr08	24528000	24696000	345	1.1025437535690413e-08	3.8417364350467104e-09	2.198375125879881e-08
Chr08	24696000	24864000	995	1.8470050695139467e-08	8.746230057564536e-09	3.2818244528197545e-08
Chr08	24864000	25032000	405	1.4731379952545899e-08	6.5431081586051285e-09	2.7328532873336122e-08
Chr08	25032000	25200000	294	8.59990252040157e-09	2.6506404596345022e-09	1.8642251517220896e-08
Chr08	25368000	25536000	1014	1.461119950723598e-08	6.42292771329521e-09	2.7208352428026204e-08
Chr08	25536000	25704000	100	6.279734313117095e-09	1.541052421791781e-09	1.3919560862283265e-08
Chr08	25704000	25872000	312	2.12816737899559e-08	1.0642362802185855e-08	3.489670484807879e-08
Chr08	25872000	26040000	392	1.2283413107833696e-08	5.015319070106927e-09	2.3759785138305945e-08
Chr08	26040000	26208000	1218	1.9886221817118173e-08	9.141872406943737e-09	3.3609236364058416e-08
Chr08	26208000	26376000	837	3.566855248157344e-08	2.2789835411009898e-08	4.338616685136889e-08
Chr08	26376000	26544000	850	1.636677830612088e-08	7.739978009780104e-09	3.0150952730223836e-08
Chr08	26544000	26712000	611	2.4134506891967766e-08	1.1966824785644525e-08	3.7162901521767086e-08
Chr08	26712000	26880000	604	2.9674537353122094e-08	1.6740070477785923e-08	3.918964259017888e-08
Chr08	26880000	27048000	650	2.3722042078539286e-08	1.1759574217812654e-08	3.6356834046763874e-08
Chr08	27048000	27216000	858	7.662398568124061e-09	2.243447990972258e-09	1.6853069103854363e-08
Chr08	27216000	27384000	870	1.662465672103588e-08	7.113293868159421e-09	3.049471115935001e-08
Chr08	27384000	27552000	716	5.199773727585998e-08	4.1955302569823156e-08	5.616073735385462e-08
Chr08	27552000	27720000	341	1.618735490919509e-08	7.560554612854313e-09	2.997152933329804e-08
Chr08	27720000	27888000	994	4.9729353166069126e-08	3.96869184600323e-08	5.389235324406376e-08
Chr08	27888000	28056000	1376	2.8835604482284765e-08	1.5505455719693344e-08	3.9507094662698674e-08
Chr08	28056000	28224000	841	4.731237629041113e-08	3.698349356351566e-08	5.201032596413763e-08
Chr08	28224000	28392000	860	4.491172988826718e-08	3.331539488490619e-08	5.001730496209432e-08
Chr08	28392000	28560000	684	2.0155392039128363e-08	9.411042628953926e-09	3.3878406586068606e-08
Chr08	28560000	28728000	1126	1.241906111654841e-08	5.150967078821641e-09	2.389543314702066e-08
Chr08	28728000	28896000	964	1.778338092427e-08	8.706023058897552e-09	3.1213296148619995e-08
Chr08	28896000	29064000	589	8.965818652633197e-09	3.0165565918661286e-09	1.9008167649452524e-08
Chr08	29064000	29232000	355	1.6306055797877688e-08	7.190911292021978e-09	2.9202631871606424e-08
Chr08	29232000	29400000	711	1.6648718033551377e-08	7.137355180674917e-09	3.05187724718655e-08
Chr08	29400000	29568000	776	2.3042237089014036e-08	1.2655076179838572e-08	3.635703728474353e-08
Chr08	29568000	29736000	1191	2.4641780528958526e-08	1.2336966738849134e-08	3.655121716582846e-08
Chr08	29736000	29904000	488	5.051571210419643e-08	4.04732773981596e-08	5.4678712182191066e-08
Chr08	29904000	30072000	691	3.3103215720596234e-08	1.930875583512178e-08	4.154817396441021e-08
Chr08	30072000	30240000	958	3.844694230317365e-08	2.5934881671154165e-08	4.489211203442429e-08
Chr08	30240000	30408000	690	2.364923263320271e-08	1.1686764772476076e-08	3.6284024601427304e-08
Chr08	30408000	30576000	823	2.1117506350281286e-08	1.047819536251124e-08	3.4732537408404174e-08
Chr08	30744000	30912000	817	1.929703534128866e-08	8.864259364834239e-09	3.21780620754237e-08
Chr08	30912000	31080000	846	2.6455000443934985e-08	1.423169292222679e-08	3.8003889844294015e-08
Chr08	31080000	31248000	1085	3.988687616175363e-08	2.690415841645128e-08	4.6113120215417865e-08
Chr08	31248000	31416000	994	1.2343194385504374e-08	5.075100347777605e-09	2.381956641597662e-08
Chr08	31416000	31584000	312	5.990624847141888e-09	1.2929540614391765e-09	1.3271217131750532e-08
Chr08	33600000	33768000	203	5.726404939489418e-09	1.0287341537867064e-09	1.3006997224098062e-08
Chr08	33768000	33936000	702	2.6521892111579504e-08	1.429858458987131e-08	3.807078151193853e-08
Chr08	33936000	34104000	391	2.297072995892109e-08	1.1727221168250714e-08	3.617895593853178e-08
Chr08	34104000	34272000	1665	5.9300964783918065e-08	4.925853007788124e-08	6.34639648619127e-08
Chr08	34272000	34440000	420	1.204652529679737e-09	0	5.157102941083863e-09
Chr08	34440000	34608000	451	2.420744666620214e-09	0	7.3633137317563374e-09
Chr08	34608000	34776000	574	2.4798098649970864e-08	1.2493284859861472e-08	3.67075352868408e-08
Chr08	35784000	35952000	230	6.14223303838702e-09	1.444562252684308e-09	1.3422825322995663e-08
Chr08	35952000	36120000	1182	5.509446219772446e-09	9.178234932927195e-10	1.1926607044717704e-08
Chr08	36120000	36288000	1096	1.5595752773096976e-08	6.968952476756201e-09	2.937992719719993e-08
Chr08	36288000	36456000	897	3.117545908862763e-08	1.749897074679819e-08	4.049331526415568e-08
Chr08	36456000	36624000	774	4.339522842786027e-08	3.210932119687572e-08	4.861819644150091e-08
Chr08	36624000	36792000	485	3.067390564173674e-08	1.7067551775911866e-08	4.017315129847783e-08
Chr08	36792000	36960000	782	3.990988621489796e-08	2.6927168469595606e-08	4.613613026856219e-08
Chr08	36960000	37128000	537	2.620509476923665e-08	1.3767062698276148e-08	3.757700236260824e-08
Chr08	37128000	37296000	433	1.1922232472723654e-08	5.159538778794531e-09	2.327247299795558e-08
Chr08	37296000	37464000	659	3.09313950903195e-08	1.725490674849006e-08	4.0249251265847547e-08
Chr08	37464000	37632000	730	1.91208897236824e-08	8.688113747227976e-09	3.200191645781744e-08
Chr08	37632000	37800000	1047	2.1229286877717218e-08	1.0589975889947173e-08	3.4844317935840106e-08
Chr08	37968000	38136000	328	2.6516236302305625e-08	1.4292928780597431e-08	3.806512570266466e-08
Chr08	38136000	38304000	950	4.451413921319748e-08	3.262440392798872e-08	4.959950600753039e-08
Chr08	38304000	38472000	40	4.528508861208682e-09	6.277824082542095e-10	1.1124078107523563e-08
Chr08	38976000	39144000	90	1.6776274275790794e-09	0	6.217196814642204e-09
Chr08	39144000	39312000	103	8.277259411588337e-09	2.4671922730763836e-09	1.7207108405176845e-08
Chr08	39312000	39480000	72	4.688396177420428e-09	2.6773514019049433e-10	1.212051338796891e-08
Chr08	39480000	39648000	762	2.4998732118277585e-08	1.3352709882810071e-08	3.645024163670069e-08
Chr08	39648000	39816000	1047	3.8448679166482535e-08	2.5936618534463053e-08	4.489384889773318e-08
Chr08	39816000	39984000	712	1.5240549834941382e-08	7.067872766511548e-09	2.8817728416355657e-08
Chr08	39984000	40152000	1034	2.561156446654952e-08	1.3093969239525517e-08	3.813922977167824e-08
Chr08	40152000	40320000	500	2.7200188104503675e-08	1.50074841469228e-08	3.828641453026419e-08
Chr08	40320000	40488000	1298	2.201112548970808e-08	1.1089775887252914e-08	3.458362462037778e-08
Chr08	40488000	40656000	592	2.668429644878218e-08	1.4460988927073986e-08	3.823318584914121e-08
Chr08	40656000	40824000	461	1.564016721189198e-08	7.013366915551203e-09	2.9424341635994932e-08
Chr08	40824000	40992000	178	1.0661185237204516e-08	3.641057291581727e-09	2.1550376963297886e-08
Chr08	40992000	41160000	402	1.6351768228818978e-08	7.236623722963268e-09	2.9248344302547713e-08
Chr08	41160000	41328000	824	2.3727224719190145e-08	1.1559542612866904e-08	3.675561934898947e-08
Chr08	41328000	41496000	996	3.988956102063072e-08	2.690684327532837e-08	4.6115805074294955e-08
Chr08	41496000	41664000	552	2.378232570921865e-08	1.1819857848492018e-08	3.641711767744324e-08
Chr08	42168000	42336000	905	5.046297985071505e-08	4.042054514467822e-08	5.4625979928709686e-08
Chr08	42336000	42504000	1198	5.117773126645833e-08	4.11352965604215e-08	5.5340731344452965e-08
Chr08	42504000	42672000	691	2.6475257924233055e-08	1.4251950402524861e-08	3.8024147324592085e-08
Chr08	42672000	42840000	560	3.210347658821439e-08	1.8045393845862407e-08	4.045688877240656e-08
Chr08	42840000	43008000	204	1.7612109442806154e-08	8.534751577433706e-09	3.1042024667156146e-08
Chr08	43008000	43176000	1056	4.903744505782112e-08	3.8995010351784293e-08	5.320044513581576e-08
Chr08	43176000	43344000	479	1.1936316131883794e-08	5.173622437954671e-09	2.328655665711572e-08
Chr08	43344000	43512000	655	4.2870679547449094e-08	3.1025150234456446e-08	4.829424416708232e-08
Chr08	43512000	43680000	848	2.4136857641991828e-08	1.2174389781265195e-08	3.677164961021642e-08
Chr08	43680000	43848000	777	5.327529334625562e-08	4.323285864021879e-08	5.7438293424250254e-08
Chr08	43848000	44016000	255	2.5187527974959385e-08	1.3541505739491872e-08	3.6639037493382494e-08
Chr08	44016000	44184000	683	3.6140471793797925e-08	2.3094919688558205e-08	4.309557486504684e-08
Chr08	44184000	44352000	424	2.7609325216823904e-08	1.541662125924303e-08	3.8695551642584417e-08
Chr08	44352000	44520000	966	1.6382462971038064e-08	7.267318465182354e-09	2.92790390447668e-08
Chr08	44520000	44688000	1480	4.096658184702797e-08	2.8704498054236827e-08	4.6781698235447e-08
Chr08	44688000	44856000	494	1.1005724306419444e-08	3.822023205775741e-09	2.1964038029527843e-08
Chr08	45024000	45192000	247	3.223107367964331e-09	0	8.355479628483321e-09
Chr08	45192000	45360000	988	1.4843407635969258e-08	6.655135842028487e-09	2.744056055675948e-08
Chr08	46368000	46536000	572	9.392898450789299e-09	3.4149887280018546e-09	2.0354847399351696e-08
Chr08	46536000	46704000	847	2.4709033619913424e-08	1.2404219829804033e-08	3.661847025678336e-08
Chr08	46704000	46872000	569	1.4730733284140447e-08	6.5424614901996764e-09	2.732788620493067e-08
Chr08	46872000	47040000	162	1.6316342402618548e-08	7.689542106277772e-09	3.01005168267215e-08
Chr08	47040000	47208000	1014	3.287562822383334e-08	1.908116833835889e-08	4.132058646764732e-08
Chr08	47208000	47376000	1130	1.2731085076715123e-08	5.429460882559203e-09	2.5182907183455575e-08
Chr08	47376000	47544000	434	1.5778593186191376e-08	7.1517928898506e-09	2.956276761029433e-08
Chr08	47544000	47712000	1286	2.7159790372767615e-08	1.3352477035656788e-08	3.793294189918961e-08
Chr08	47712000	47880000	777	1.378201791657812e-08	5.39230006280416e-09	2.5299960383032774e-08
Chr08	47880000	48048000	708	4.237164047377651e-08	2.9790030009197226e-08	4.802830298995009e-08
Chr08	48048000	48216000	260	1.255047922460292e-08	5.248855030446999e-09	2.5002301331343372e-08
Chr08	48216000	48384000	1041	2.0812106414038157e-08	1.0292790329171043e-08	3.4258231249819046e-08
Chr08	48552000	48720000	355	1.4857250064114275e-08	6.668978270173505e-09	2.7454402984904498e-08
Chr08	48720000	48888000	383	3.900562713861591e-08	2.752043634020554e-08	4.592006664845785e-08
Chr08	48888000	49056000	330	1.738809906773593e-08	8.035445993512092e-09	3.1000984375614665e-08
Chr08	50736000	50904000	674	1.1310389767849675e-08	4.1266886672059725e-09	2.2268703490958074e-08
Chr08	50904000	51072000	576	2.7218097178759888e-08	1.341078384164906e-08	3.799124870518189e-08
Chr08	51072000	51240000	712	4.2291555162453964e-08	2.970994469787468e-08	4.7948217678627544e-08
Chr08	51240000	51408000	681	3.8413395956428415e-08	2.5901335324408933e-08	4.485856568767906e-08
Chr08	51408000	51576000	697	2.7971522129267826e-08	1.47629246690331e-08	3.818984831446407e-08
Chr08	51576000	51744000	526	2.8865372354025365e-08	1.5674750470373423e-08	3.9103041910570734e-08
Chr08	51744000	51912000	603	4.971468293465115e-08	3.9672248228614324e-08	5.387768301264579e-08
Chr08	51912000	52080000	921	2.1817218960782953e-08	1.085042115756943e-08	3.4589786142467685e-08
Chr08	52080000	52248000	480	3.404566608305802e-08	2.1828863091597576e-08	4.2107535832611824e-08
Chr08	52248000	52416000	670	3.548524484209185e-08	2.2606527771528308e-08	4.32028592118873e-08
Chr08	52416000	52584000	437	1.6327990818636994e-08	6.816627965760534e-09	3.019804525695112e-08
Chr08	52584000	52752000	835	3.58441889747741e-08	2.296547190421056e-08	4.356180334456955e-08
Chr08	52752000	52920000	720	2.9163936786834506e-08	1.5973314903182564e-08	3.9401606343379875e-08
Chr08	52920000	53088000	549	2.8838095086712838e-08	1.5507946324121417e-08	3.950958526712675e-08
Chr08	53088000	53256000	612	2.706160088631522e-08	1.4868896928734346e-08	3.8147827312075737e-08
Chr08	53256000	53424000	662	1.6526304793233136e-08	7.4111602873774265e-09	2.9422880866961872e-08
Chr08	53424000	53592000	605	1.623098301952325e-08	7.604182723182473e-09	3.00151574436262e-08
Chr08	53592000	53760000	839	2.917118133510974e-08	1.59805594514578e-08	3.940885089165511e-08
Chr08	53760000	53928000	542	3.8023898168545055e-08	2.5643400430438045e-08	4.481130977907659e-08
Chr08	53928000	54096000	846	1.4722636386278442e-08	6.534364592337672e-09	2.7319789307068665e-08
Chr08	54096000	54264000	296	3.469869665795653e-09	0	9.4553070115525e-09
Chr08	54264000	54432000	1016	2.300943697136954e-08	1.2622276062194077e-08	3.632423716709904e-08
Chr08	54432000	54600000	1317	3.568861443778557e-08	2.280989736722203e-08	4.340622880758102e-08
Chr08	54600000	54768000	658	5.247229370020786e-08	4.242985899417103e-08	5.6635293778202495e-08
Chr08	54768000	54936000	169	1.630670323958311e-08	6.79534038670665e-09	3.0176757677897234e-08
Chr08	54936000	55104000	1278	8.969617406302932e-09	3.0203553455358633e-09	1.9011966403122257e-08
Chr08	55104000	55272000	211	7.00643058417663e-09	1.9649553913081693e-09	1.466696190457364e-08
Chr08	55272000	55440000	272	1.9968709704708888e-08	9.224360294534452e-09	3.3691724251649134e-08
Chr08	55608000	55776000	418	1.086187630497988e-09	0	5.136817950549581e-09
Chr08	55776000	55944000	940	7.45556269328647e-09	1.633632510893949e-09	1.6817517060579393e-08
Chr08	55944000	56112000	47	1.7104420223015031e-09	0	5.662892433705629e-09
Chr08	56112000	56280000	677	4.287715808144824e-08	3.103162876845559e-08	4.830072270108146e-08
Chr08	56280000	56448000	1795	5.087012701876666e-08	4.082769231272983e-08	5.5033127096761296e-08
Chr08	56448000	56616000	734	2.0980224318848343e-08	1.0340913331078298e-08	3.459525537697123e-08
Chr08	56616000	56784000	594	2.64457232069481e-08	1.4222415685239907e-08	3.799461260730713e-08
Chr08	56784000	56952000	880	2.6694034563971637e-08	1.4470727042263443e-08	3.824292396433067e-08
Chr08	56952000	57120000	825	2.7400264685234803e-08	1.520756072765393e-08	3.8486491110995316e-08
Chr08	57120000	57288000	586	4.125871470410949e-08	2.8856657545087286e-08	4.715488110367552e-08
Chr08	57288000	57456000	512	3.472969041384392e-08	2.1525869443923577e-08	4.2845525884178706e-08
Chr08	57456000	57624000	1125	1.6012322763169156e-08	7.385522466828381e-09	2.979649718727211e-08
Chr08	57624000	57792000	613	2.2978192529264898e-08	1.2591031620089435e-08	3.62929927249944e-08
Chr08	57792000	57960000	649	3.60643071212896e-08	2.301875501604988e-08	4.301941019253851e-08
Chr08	57960000	58128000	540	2.6185495384076325e-08	1.3747463313115823e-08	3.7557402977447916e-08
Chr08	58128000	58296000	766	3.00268609839192e-08	1.72292625806945e-08	3.943844067728279e-08
Chr08	58296000	58464000	182	6.435031222832077e-09	1.6963493315067632e-09	1.4074857771998247e-08
Chr08	58464000	58632000	275	0	0	3.8955129788575945e-09
Chr08	58632000	58800000	926	2.107786639127665e-08	1.0558550306409537e-08	3.452399122705754e-08
