Chr Start End
Chr02 33996192 34121726
Chr02 34121742 34307291
Chr02 34268593 34345582
Chr02 34307297 34510113
Chr02 34345602 34971045
Chr02 35065111 35378266
Chr02 35242947 35508050
Chr02 35378269 35595626
Chr02 35608107 36007829
Chr02 35621033 36210318
Chr02 36080762 36229917
Chr02 36246685 36303130
Chr02 36255638 36546092
Chr02 36303136 36811186
Chr02 37845219 38214593
Chr02 38409574 38638701
Chr02 38651889 38938547
Chr02 38764638 39081000
Chr02 38945980 39263539
Chr02 39102411 39539194
Chr02 39263608 39640900
Chr02 39539196 39874252
Chr02 39644942 40070292
Chr02 39980269 40160244
Chr02 40070295 40303608
Chr02 40160527 40321167
Chr02 41722654 42190688
Chr02 41996866 42596928
Chr02 42235500 42837852
Chr02 42966241 43346397
Chr02 43167853 43424797
Chr02 43346400 43501026
Chr02 43429764 43721666
Chr02 43932210 44052568
Chr02 44001041 44225199
Chr02 44052972 44470395
Chr02 44244471 44745052
Chr02 44955160 45211405
Chr02 45211426 45511414
Chr02 45392021 45512946
Chr02 45511450 45645207
Chr02 45513601 45855646
Chr02 45645233 45951212
Chr02 46283703 46665525
Chr02 46420550 46836767
Chr02 46678392 47039401
Chr02 46869000 47225827
Chr02 47040251 47451538
Chr02 47226174 47583418
Chr02 47451540 47772945
Chr02 47949985 48280443
Chr02 48119247 48365523
Chr02 48293625 48524669
Chr02 48380680 48707533
Chr02 48708748 48956080
Chr02 48812589 49048432
Chr02 48956168 49110629
Chr02 49110649 49242922
Chr02 49194088 49421784
Chr02 49243235 49639498
Chr02 49473842 49716414
Chr02 49639556 49968294
Chr02 50405612 50686402
Chr02 50700073 50775953
Chr03 412885 791977
Chr03 700245 1075003
Chr03 792550 1420953
Chr03 1564372 1855839
Chr03 1855842 1906349
Chr03 1865708 2059671
Chr03 1906476 2060006
Chr03 2060012 2246195
Chr03 2732416 3150017
Chr03 3230549 3400721
Chr03 3298022 3505643
Chr03 3770626 3901755
Chr03 3813095 4055266
Chr03 3922042 5534329
Chr03 4057324 5597363
Chr03 5597365 5998305
Chr03 5824750 6079478
Chr03 5998340 6147440
Chr03 6079481 6645820
Chr03 6785676 7133139
Chr03 7133318 7344482
Chr03 7194625 7391101
Chr03 7344742 7449847
Chr03 7435289 7582951
Chr03 7451096 7705343
Chr03 7582982 7752319
Chr03 8470609 8836991
Chr03 8555803 9007659
Chr03 9029198 9091332
Chr03 9037681 9363566
Chr03 9703022 10608388
Chr03 10365257 10842604
Chr03 10908666 10987719
Chr03 10975796 10999594
Chr03 10987723 11032972
Chr03 10999604 11444373
Chr03 11517349 11696688
Chr03 11632117 11773992
Chr03 11696698 11787028
Chr03 11774031 12138474
Chr03 12139771 12423259
Chr03 12421949 12424020
Chr03 12424080 12442393
Chr03 12426312 12457644
Chr03 12442404 12620853
Chr03 12457651 12874784
Chr03 13331258 13859737
Chr03 13552543 15576455
Chr03 15626037 16985611
Chr03 16985640 17438052
Chr03 18150334 18316304
Chr03 18251497 18380901
Chr03 18316420 18424199
Chr03 18380906 18436598
Chr03 18424206 18550838
Chr03 19264231 19337443
Chr03 19315864 19387800
Chr03 19337456 19618112
Chr03 22924827 25423418
Chr03 22927114 25860472
Chr03 25860474 26149311
Chr03 26138535 26360923
Chr03 26361601 27062368
Chr03 27024652 27062878
Chr03 28049291 28147852
Chr03 28116509 28364256
Chr03 28522661 29084466
Chr03 28794579 29105004
Chr03 29085616 29105494
Chr03 29105028 29105850
Chr03 29105505 29106484
Chr03 29105858 29109415
Chr03 29109429 29284774
Chr03 29718004 30184764
Chr03 29942493 30274180
Chr03 30274208 30309302
Chr03 30306345 30316315
Chr03 30309331 30492094
Chr03 30316332 30495094
Chr03 30827055 30903497
Chr03 30875736 30933266
Chr03 30933267 31071886
Chr03 31026539 31113168
Chr03 31072018 31213904
Chr03 34101324 34975419
Chr03 34565471 35137215
Chr03 34975431 35173877
Chr03 35342154 35560608
Chr03 35539800 35655162
Chr03 35854605 36370080
Chr03 36988933 37321883
Chr03 37279855 37331310
Chr03 37321884 37470464
Chr03 37336307 37879722
Chr03 37887069 37948182
Chr03 37892857 37975211
Chr03 37986955 38088921
Chr03 38010724 38114477
Chr03 40358863 40534277
Chr03 40473583 40580020
Chr03 40534341 40606068
Chr03 40593294 40769837
Chr03 44792649 45312858
Chr03 44927596 45631385
Chr03 45312962 45645788
Chr03 46264043 46330088
Chr03 46312017 46451085
Chr03 46330093 46464082
Chr03 46451087 46673040
Chr03 46530149 46972252
Chr03 47058992 47303437
Chr03 47421737 47871014
Chr03 47880223 49833193
Chr03 49781545 50237719
Chr03 49833349 50387096
Chr03 51695870 51728964
Chr03 51816033 52173590
Chr03 51980963 52323458
Chr03 52173627 52489056
Chr03 54419917 54462125
Chr03 54447657 54734303
Chr03 54464266 54839632
Chr03 55347619 55715209
Chr03 55712295 55747661
Chr03 55747675 55754086
Chr03 55752582 55758948
Chr03 55789857 55815639
Chr03 55813692 55891463
Chr03 55978300 56141455
Chr03 57210410 58038445
Chr03 57999275 58169949
Chr03 58574676 58575539
Chr03 58575344 58856131
Chr03 58953190 59251060
Chr03 59027286 59341209
Chr03 59524673 59655065
Chr03 59526832 59688473
Chr03 59666883 60347721
Chr03 60426620 60520114
Chr03 60482482 60674173
Chr03 60717423 61377419
Chr03 61300057 61618515
Chr03 61377439 61662582
Chr03 61901691 61938111
Chr03 61902195 62320180
Chr03 61938130 63919700
Chr03 62339933 64058582
Chr03 63919702 64202369
Chr03 64058809 64260107
Chr03 64934268 65206154
Chr03 65076808 65388603
Chr04 1747528 2244951
Chr04 2244568 2245700
Chr04 2244961 2247492
Chr04 2245703 2260061
Chr04 2344142 2346407
Chr04 2344293 2403763
Chr04 2354976 2533127
Chr04 2403787 2826848
Chr04 2533155 2960364
Chr04 2826864 3002233
Chr04 3083633 4508642
Chr04 4071960 4797314
Chr04 5036915 5161899
Chr04 5248449 5259219
Chr04 5420959 5481929
Chr04 5469073 5797439
Chr04 6092470 6351517
Chr04 6574945 6698700
Chr04 6698356 6707468
Chr04 6989878 8498831
Chr04 7356164 8593991
Chr04 8517825 8693023
Chr04 8713076 9461034
Chr04 9110895 9610822
Chr04 9958674 10402229
Chr04 10335496 10488710
Chr04 10402256 11599483
Chr04 10489732 11750819
Chr04 11614309 11953710
Chr04 11750840 11990588
Chr04 11988075 11992686
Chr04 11990596 11996938
Chr04 12151592 12344882
Chr04 12293300 12523734
Chr04 12344886 12604440
Chr04 12523744 12780812
Chr04 13104080 13143978
Chr04 13141371 13180780
Chr04 13598282 13635424
Chr04 13603285 13647618
Chr04 13635454 13697454
Chr04 14745838 15169650
Chr04 15305385 15518283
Chr04 15446301 15593224
Chr04 15518561 15781530
Chr04 15605416 15781655
Chr04 15788159 15789956
Chr04 15790016 15797244
Chr04 15793217 15940238
Chr04 15986926 16039226
Chr04 15988068 16307734
Chr04 16307735 17072524
Chr04 16806372 17090036
Chr04 20434160 20481511
Chr04 20467080 20522209
Chr04 20481530 21312232
Chr04 20552831 21410548
Chr04 21312353 22082424
Chr04 21410569 22153349
Chr04 22172874 22385414
Chr04 22240544 22779752
Chr04 23151311 23158380
Chr04 23155145 23159177
Chr04 23297841 23414326
Chr04 23465965 23524574
Chr04 23605653 23804941
Chr04 23823895 24196459
Chr04 24085811 24207743
Chr04 24196556 24208606
Chr04 24207762 24209700
Chr04 24208625 24243669
Chr04 24209703 24571300
Chr04 24243757 24790352
Chr04 24571321 24804381
Chr04 24805322 24823431
Chr04 24815060 24830198
Chr04 24824149 25864294
Chr04 25901843 26914751
Chr04 26846625 27081940
Chr04 27464621 27684434
Chr04 27627861 27819555
Chr04 27699831 27934434
Chr04 28315595 28679954
Chr04 28531963 28837184
Chr04 28680047 28862253
Chr04 29180880 29324132
Chr04 30095048 30121912
Chr04 30101808 30123661
Chr04 30121923 30183800
Chr04 30318561 30369494
Chr04 30350334 30455579
Chr04 30497499 30503969
Chr04 30503990 30554989
Chr04 30542271 30650601
Chr04 30580517 30688348
Chr04 31185568 31537308
Chr04 31507960 31981519
Chr04 32502912 32824448
Chr04 32666432 32964768
Chr04 33124780 33352096
Chr04 33286912 33560262
Chr04 34226091 34245237
Chr04 34423564 34793342
Chr04 34731263 36127282
Chr04 34793420 36215476
Chr04 36135133 36377044
Chr04 36219693 36388680
Chr04 36377045 36539589
Chr04 36388781 36549621
Chr04 37752535 38058946
Chr04 37916909 38218550
Chr04 38101040 38397340
Chr05 50970 228263
Chr05 155479 563231
Chr05 883223 1094913
Chr05 890084 1323180
Chr05 1365851 2111866
Chr05 1803058 2344694
Chr05 2603445 2828314
Chr05 2756872 2949136
Chr05 2828619 3191430
Chr05 2949196 3303957
Chr05 3461260 3757716
Chr05 4137444 4518332
Chr05 4429744 4670510
Chr05 4518335 4763896
Chr05 5458634 5747688
Chr05 5764290 5976649
Chr05 5884446 6019014
Chr05 6418080 7035300
Chr05 6781140 7048267
Chr05 7053301 7299687
Chr05 7285108 7343670
Chr05 7299832 7376279
Chr05 7343712 7382863
Chr05 7377207 7551370
Chr05 7385090 7727491
Chr05 7551400 7777933
Chr05 7727499 7902163
Chr05 7777963 7961526
Chr05 7902164 7965170
Chr05 7961551 7967500
Chr05 7965175 8210498
Chr05 7967511 8256700
Chr05 8682820 8741971
Chr05 8739414 8753422
Chr05 8741972 8882884
Chr05 8754371 8943735
Chr05 8883189 8960555
Chr05 8944554 9067449
Chr05 8960572 9186856
Chr05 9186859 9535078
Chr05 9321501 9582257
Chr05 9535119 9618663
Chr05 9582258 9740834
Chr05 9620207 9868533
Chr05 9777725 9913880
Chr05 9995827 10766976
Chr05 10741038 10803491
Chr05 11226687 11330207
Chr05 11276049 12554076
Chr05 12590255 12870664
Chr05 12801219 12879266
Chr05 13028712 13644265
Chr05 13298401 14200935
Chr05 14200948 14522815
Chr05 14506687 14679509
Chr05 14598545 14831446
Chr05 16599760 16600768
Chr05 16600266 16601648
Chr05 16601241 16627041
Chr05 16601655 16745292
Chr05 18902662 19118967
Chr05 18994359 19495378
Chr05 19495387 20527188
Chr05 20118877 20772558
Chr05 21022288 21369024
Chr05 21026707 21586092
Chr05 21369042 21720344
Chr05 21811682 22262333
Chr05 22246844 22306049
Chr05 22262334 22306928
Chr05 22306749 22350821
Chr05 22306933 23397507
Chr05 23397512 23662003
Chr05 23444176 23662840
Chr05 24797226 25307188
Chr05 24965535 27400800
Chr05 27821894 28847307
Chr05 29558876 29727662
Chr05 29583581 30002446
Chr05 29727664 30412514
Chr05 30005907 30518236
Chr05 30515792 30555048
Chr05 30651602 30677916
Chr05 30655884 30690072
Chr05 30677918 30691650
Chr05 30690129 30777885
Chr05 31245609 31539399
Chr05 31431501 32291755
Chr05 31663008 32783970
Chr05 32291758 32793288
Chr05 37154412 37283933
Chr05 38136309 38914785
Chr05 38137380 39000762
Chr05 39348275 39813140
Chr05 39718891 39816211
Chr05 40499644 40501475
Chr05 40500031 40502096
Chr05 40501479 40530995
Chr05 40532449 40734854
Chr05 40721044 40802269
Chr05 40734901 40961322
Chr05 40806911 41075562
Chr05 40961599 41096238
Chr05 41076522 41162311
Chr05 41096531 41759541
Chr05 41162315 43752041
Chr05 41765536 43970517
Chr05 43760721 43971066
Chr05 43972031 43975504
Chr05 44033972 44130684
Chr05 44128160 44350641
Chr05 44375672 45045604
Chr05 44459707 45653539
Chr05 45107171 45669947
Chr05 45653588 45749074
Chr05 46602967 46762128
Chr05 46690359 46834208
Chr05 46796815 46882454
Chr05 47195432 47392738
Chr05 47206736 47515574
Chr05 47392759 47788002
Chr05 47515585 47838210
Chr05 47788009 47923925
Chr05 52641047 54077657
Chr05 53348540 54391197
Chr05 54077664 54393558
Chr05 54391199 54990998
Chr05 55839190 56511349
Chr05 56281188 56520869
Chr05 56511653 56553843
Chr05 56689105 57442683
Chr05 57179192 58045978
Chr05 58316993 58526191
Chr05 58516475 58538973
Chr05 58531454 58561935
Chr05 58539379 58563537
Chr05 58561988 58566602
Chr05 58564422 58851535
Chr05 59937854 61761785
Chr05 62174880 62549592
Chr05 62473628 62551715
Chr05 62549603 62551945
Chr06 101169 316103
Chr06 176773 417806
Chr06 316128 533065
Chr06 417807 665020
Chr06 1162076 1210975
Chr06 1169120 1361776
Chr06 1480239 1481831
Chr06 1480358 1483183
Chr06 2104120 2202520
Chr06 2423219 2510279
Chr06 3097801 3378179
Chr06 3329437 3381546
Chr06 3378192 3396159
Chr06 3381558 3731874
Chr06 3731909 3823394
Chr06 3737495 3938811
Chr06 3946569 4037688
Chr06 4028596 4103480
Chr06 4048259 4296237
Chr06 4103502 4457626
Chr06 4296255 4526369
Chr06 4457649 4719727
Chr06 4561150 5177552
Chr06 4785586 5566869
Chr06 5451129 5568067
Chr06 5566874 5576804
Chr06 5568073 5629104
Chr06 5576806 5746241
Chr06 5657390 5748661
Chr06 5746262 5813959
Chr06 6493357 6934509
Chr06 6519900 6937480
Chr06 6934515 7016836
Chr06 6940865 7131847
Chr06 8175070 8837383
Chr06 8567298 9769253
Chr06 9887309 10077679
Chr06 10051197 10082073
Chr06 10910110 11085422
Chr06 10998118 11325461
Chr06 11087755 11585453
Chr06 11327739 11702448
Chr06 11585492 11876076
Chr06 11708201 11982008
Chr06 11876081 12037587
Chr06 12050313 12289521
Chr06 12304697 12907272
Chr06 12575463 13081125
Chr06 12907276 13209093
Chr06 13081385 13982537
Chr06 13209396 14069096
Chr06 13982548 14187091
Chr06 14070780 14423826
Chr06 14195229 14564221
Chr06 14423956 14604155
Chr06 14564251 14734050
Chr06 14604833 14750345
Chr06 14734080 14753193
Chr06 14750395 14754456
Chr06 14753196 14759553
Chr06 14754489 14768039
Chr06 14768040 14776807
Chr06 14771223 14784974
Chr06 14776811 14786278
Chr06 14785018 14786971
Chr06 14786429 14791795
Chr06 14791824 14829166
Chr06 14810607 14858580
Chr06 14829175 14859215
Chr06 14858596 14942805
Chr06 14859344 15077427
Chr06 14943158 15268682
Chr06 15079125 15368615
Chr06 15269506 15402940
Chr06 15368675 15441497
Chr06 15402963 15445826
Chr06 15441564 15462240
Chr06 15445908 15468094
Chr06 15462252 15476262
Chr06 15469140 15512415
Chr06 15476275 15512887
Chr06 15514480 15515453
Chr06 15514915 15515711
Chr06 15528232 15540955
Chr06 15535826 15541540
Chr06 15540966 15550259
Chr06 15541590 15550601
Chr06 15550288 15559492
Chr06 15550605 15560056
Chr06 15559536 15560246
Chr06 15560058 15561271
Chr06 15560271 15561603
Chr06 15561272 15659740
Chr06 16319580 16482124
Chr06 16420929 16700151
Chr06 16858365 17011734
Chr06 17041741 17163766
Chr06 17095468 17306408
Chr06 17164886 17420721
Chr06 17306473 17427112
Chr06 17634178 17755407
Chr06 17754091 17779033
Chr06 17755409 17926690
Chr06 17779038 18151042
Chr06 18151043 18196917
Chr06 18183774 18265149
Chr06 18265158 18458141
Chr06 18334299 18461767
Chr06 18458142 18471331
Chr06 18461771 18479128
Chr06 18471364 18487452
Chr06 18603174 18796086
Chr06 18680373 18829441
Chr06 18796105 18969510
Chr06 18829462 19022801
Chr06 18969530 19090740
Chr06 19090746 19257227
Chr06 19261070 19366993
Chr06 19307405 19395384
Chr06 19400689 19484196
Chr06 19467892 20405440
Chr06 19485001 21121311
Chr06 21130312 21328087
Chr06 21311004 21638387
Chr06 21328311 21825577
Chr06 21825724 21871000
Chr06 21848227 21905249
Chr06 21878717 21910955
Chr06 21905253 21929137
Chr06 21910957 21930126
Chr06 21929149 22123807
Chr06 22301394 22535516
Chr06 22535554 23343680
Chr06 23320733 23591406
Chr06 23343695 23658470
Chr06 24002408 24146559
Chr06 24012905 24241238
Chr06 24146564 24312572
Chr06 24241265 24583492
Chr06 24316944 24772751
Chr06 24583749 24905594
Chr06 24772756 25319639
Chr06 24918935 25321714
Chr06 25319643 25323400
Chr06 25321781 25330090
Chr06 25323404 25507845
Chr06 25346429 25532157
Chr06 25507863 25555758
Chr06 26001095 26009507
Chr06 26837700 26872974
Chr06 26838116 26914262
Chr06 26872989 26917300
Chr06 26914998 26920857
Chr06 26917506 27085400
Chr06 26920879 27230601
Chr06 27230636 27451138
Chr06 28864351 28881114
Chr06 28880608 29246300
Chr06 29545972 29905852
Chr06 30328883 30495300
Chr06 30439118 31915293
Chr06 31915296 32611744
Chr06 32237809 32613001
Chr06 32611757 32614113
Chr06 32613171 32639303
Chr06 32639329 32868234
Chr06 32751033 32914047
Chr06 32868505 33073860
Chr06 33362438 33791104
Chr06 33514264 33960516
Chr06 33985454 34223900
Chr06 35074074 35347217
Chr06 35305732 35854261
Chr06 35347294 36022667
Chr06 35854263 36100104
Chr06 36111441 36373379
Chr06 36139800 36486113
Chr06 36392796 36598894
Chr06 36486155 36785838
Chr06 36835137 37493206
Chr06 37291164 37522930
Chr06 37516612 37523905
Chr06 37522936 37524816
Chr06 37524820 37539617
Chr06 37539625 38060047
Chr06 38809400 39157185
Chr06 39163556 39451105
Chr06 39274022 39524682
Chr06 39690112 39765836
Chr06 40037946 40121739
Chr06 40108887 40460451
Chr06 40121767 40695191
Chr06 40460462 40752525
Chr06 40695220 40983470
Chr06 41368485 41642717
Chr06 41844682 41848826
Chr06 42201919 42611659
Chr06 42419140 42666122
Chr06 42611660 42784278
Chr06 43036342 43630591
Chr06 43954876 44052311
Chr06 44038069 44053153
Chr06 44053154 44170577
Chr06 44070364 44445881
Chr06 44170581 44617565
Chr06 44446065 44786516
Chr06 44617596 44918169
Chr06 44786518 45230615
Chr06 44924896 45451591
Chr06 45230653 45520427
Chr06 45451594 45578134
Chr06 45520448 45726100
Chr06 45584202 45971652
Chr06 46163518 46520626
Chr06 46220651 46622009
Chr06 46522698 46717045
Chr06 46717076 46920523
Chr06 46894946 47079875
Chr06 46922168 47164898
Chr06 47079975 47316918
Chr06 47171642 47474724
Chr06 47344179 47571579
Chr06 47576691 47913409
Chr06 47829588 48057770
Chr06 50193693 50495822
Chr06 50460097 50764083
Chr06 50975327 51233414
Chr06 51070682 51319940
Chr06 51233422 51654986
Chr07 1185575 2803166
Chr07 1290112 2818296
Chr07 2803224 2897151
Chr07 2818312 3058636
Chr07 2897154 3065560
Chr07 3058638 3141423
Chr07 3065562 3253183
Chr07 5917690 6321873
Chr07 6275962 6351582
Chr07 6327435 6653862
Chr07 6351600 8464609
Chr07 6653868 10423223
Chr07 8464863 10618880
Chr07 10423338 11112520
Chr07 10618881 11282886
Chr07 11112527 11686373
Chr07 11282908 11778493
Chr07 11778498 12426525
Chr07 11834063 13821794
Chr07 12426749 15562969
Chr07 13821799 15594824
Chr07 15563348 15598221
Chr07 15594988 15617121
Chr07 15598228 15688961
Chr07 15617122 15760076
Chr07 15688985 15869840
Chr07 15760103 16124282
Chr07 15869854 17718597
Chr07 16124303 17755017
Chr07 17718603 19238642
Chr07 17755018 19278183
Chr07 19248268 19450721
Chr07 19278457 20001716
Chr07 19450722 20004279
Chr07 20026805 20070825
Chr07 20043697 20181776
Chr07 20070837 20183053
Chr07 20191919 20468676
Chr07 20468707 21238675
Chr07 21002107 21429112
Chr07 21238740 21633025
Chr07 21429420 21879132
Chr07 21645793 22122582
Chr07 22124602 22887136
Chr07 22143313 23056514
Chr07 22887655 23560199
Chr07 23560222 23598951
Chr07 23910555 24000066
Chr07 23914588 24135887
Chr07 24000068 24851540
Chr07 24854814 25084541
Chr07 25046089 25464580
Chr07 25084567 25581727
Chr07 26816981 27218301
Chr07 27218303 27540531
Chr07 27357961 27857573
Chr07 27857578 27940936
Chr07 27940839 28107366
Chr07 28400239 29282858
Chr07 29282883 31003170
Chr07 29497523 31219111
Chr07 31003394 31320643
Chr07 33390304 33696106
Chr07 33472406 33767136
Chr07 33697961 33770788
Chr07 33771026 33822678
Chr07 34108232 34398929
Chr07 34822855 35085483
Chr07 35020384 35365154
Chr07 35199498 35659192
Chr07 36449991 36700720
Chr07 36702642 36730258
Chr07 36704549 36730576
Chr07 36730259 36731098
Chr07 36730712 36731648
Chr07 37867745 39112289
Chr07 39041738 39150420
Chr07 39226156 39259824
Chr07 39314521 39452583
Chr07 39325880 39515153
Chr07 40202376 40770704
Chr07 40698185 41149590
Chr07 40774998 41195309
Chr07 41149615 41510683
Chr07 41207457 41567504
Chr07 41536677 41710139
Chr07 41567507 41900872
Chr07 41710151 42028354
Chr07 41901058 42031890
Chr07 42028664 42043792
Chr07 42031920 42069389
Chr07 43440689 43512646
Chr07 44372406 44500561
Chr07 44463974 44778722
Chr07 44510332 45038766
Chr07 44805550 45388840
Chr07 45038810 45400704
Chr07 45388876 45560665
Chr07 45400713 45566632
Chr07 45563598 45567129
Chr07 45566640 45699510
Chr07 45567163 45725333
Chr07 45713829 45811106
Chr07 45725345 45964748
Chr07 46153725 46463792
Chr07 46282716 46578982
Chr07 46686313 46946926
Chr07 46796075 47064908
Chr07 46946944 47106817
Chr07 47064939 47215398
Chr07 47107043 47269171
Chr07 47215491 47646034
Chr07 47879050 48448988
Chr07 48191030 48485679
Chr07 48457731 48861488
Chr07 48485680 48981631
Chr07 49544294 49638925
Chr07 49622034 49708920
Chr07 49717306 50394316
Chr07 49845951 50677555
Chr07 50409579 50700004
Chr07 51316960 51615250
Chr07 52116769 52368754
Chr07 52223418 52477956
Chr07 52368831 52524957
Chr07 52628434 52967000
Chr07 52866608 53093206
Chr07 52967400 53508021
Chr07 53232918 53970939
Chr08 407506 1775923
Chr08 582002 1878587
