Chr Start End
Chr01 33155000 33159999
Chr01 33310000 33314999
Chr01 33320000 33324999
Chr01 33340000 33344999
Chr01 33425000 33429999
Chr01 33500000 33504999
Chr01 33620000 33624999
Chr01 33630000 33634999
Chr01 33650000 33654999
Chr01 33825000 33829999
Chr01 34075000 34079999
Chr01 34210000 34214999
Chr01 34245000 34249999
Chr01 34375000 34379999
Chr01 34380000 34384999
Chr01 34460000 34464999
Chr01 34830000 34834999
Chr01 34870000 34874999
Chr01 34950000 34954999
Chr01 34955000 34959999
Chr01 35280000 35284999
Chr01 35350000 35354999
Chr01 35360000 35364999
Chr01 35370000 35374999
Chr01 35420000 35424999
Chr01 35450000 35454999
Chr01 35500000 35504999
Chr01 35505000 35509999
Chr01 35555000 35559999
Chr01 35580000 35584999
Chr01 35585000 35589999
Chr01 35595000 35599999
Chr01 35650000 35654999
Chr01 35655000 35659999
Chr01 35685000 35689999
Chr01 35725000 35729999
Chr01 35740000 35744999
Chr01 35805000 35809999
Chr01 35825000 35829999
Chr01 35890000 35894999
Chr01 35910000 35914999
Chr01 35915000 35919999
Chr01 35920000 35924999
Chr01 35950000 35954999
Chr01 35955000 35959999
Chr01 35970000 35974999
Chr01 35975000 35979999
Chr01 36055000 36059999
Chr01 36270000 36274999
Chr01 36280000 36284999
Chr01 36290000 36294999
Chr01 36315000 36319999
Chr01 36325000 36329999
Chr01 36330000 36334999
Chr01 36335000 36339999
Chr01 36360000 36364999
Chr01 36390000 36394999
Chr01 36475000 36479999
Chr01 36535000 36539999
Chr01 36545000 36549999
Chr01 36570000 36574999
Chr01 36575000 36579999
Chr01 36580000 36584999
Chr01 36645000 36649999
Chr01 36660000 36664999
Chr01 36670000 36674999
Chr01 36835000 36839999
Chr01 37600000 37604999
Chr01 37705000 37709999
Chr01 37715000 37719999
Chr01 37720000 37724999
Chr01 37750000 37754999
Chr01 37790000 37794999
Chr01 37795000 37799999
Chr01 37805000 37809999
Chr01 37910000 37914999
Chr01 37920000 37924999
Chr01 37925000 37929999
Chr01 37940000 37944999
Chr01 38020000 38024999
Chr01 38040000 38044999
Chr01 38060000 38064999
Chr01 38115000 38119999
Chr01 38125000 38129999
Chr01 38145000 38149999
Chr01 38190000 38194999
Chr01 38215000 38219999
Chr01 38220000 38224999
Chr01 38225000 38229999
Chr01 38245000 38249999
Chr01 38300000 38304999
Chr01 38340000 38344999
Chr01 38350000 38354999
Chr01 38455000 38459999
Chr01 38485000 38489999
Chr01 38495000 38499999
Chr01 38505000 38509999
Chr01 38595000 38599999
Chr01 38605000 38609999
Chr01 38750000 38754999
Chr01 38780000 38784999
Chr01 38790000 38794999
Chr01 38795000 38799999
Chr01 38815000 38819999
Chr01 38825000 38829999
Chr01 38830000 38834999
Chr01 38835000 38839999
Chr01 38870000 38874999
Chr01 38880000 38884999
Chr01 38895000 38899999
Chr01 38905000 38909999
Chr01 38945000 38949999
Chr01 39010000 39014999
Chr01 39065000 39069999
Chr01 39350000 39354999
Chr01 39375000 39379999
Chr01 39415000 39419999
Chr01 39420000 39424999
Chr01 39580000 39584999
Chr01 39615000 39619999
Chr01 39620000 39624999
Chr01 39745000 39749999
Chr01 39765000 39769999
Chr01 39955000 39959999
Chr01 40020000 40024999
Chr01 40250000 40254999
Chr01 40255000 40259999
Chr01 40260000 40264999
Chr01 40285000 40289999
Chr01 40350000 40354999
Chr01 40370000 40374999
Chr01 40485000 40489999
Chr01 40550000 40554999
Chr01 40580000 40584999
Chr01 40590000 40594999
Chr01 40615000 40619999
Chr01 40665000 40669999
Chr01 40670000 40674999
Chr01 40675000 40679999
Chr01 40680000 40684999
Chr01 40685000 40689999
Chr01 40700000 40704999
Chr01 40705000 40709999
Chr01 40710000 40714999
Chr01 40890000 40894999
Chr01 40900000 40904999
Chr01 40930000 40934999
Chr01 40935000 40939999
Chr01 40950000 40954999
Chr01 40980000 40984999
Chr01 41020000 41024999
Chr01 41035000 41039999
Chr01 41080000 41084999
Chr01 41155000 41159999
Chr01 41255000 41259999
Chr01 41335000 41339999
Chr01 41340000 41344999
Chr01 41350000 41354999
Chr01 41400000 41404999
Chr01 41450000 41454999
Chr01 41510000 41514999
Chr01 41545000 41549999
Chr01 41595000 41599999
Chr01 41600000 41604999
Chr01 41635000 41639999
Chr01 41665000 41669999
Chr01 41675000 41679999
Chr01 41860000 41864999
Chr01 41885000 41889999
Chr01 41895000 41899999
Chr01 41955000 41959999
Chr01 41995000 41999999
Chr01 42075000 42079999
Chr01 42135000 42139999
Chr01 42140000 42144999
Chr02 275000 279999
Chr02 340000 344999
Chr02 345000 349999
Chr02 395000 399999
Chr02 400000 404999
Chr02 410000 414999
Chr02 415000 419999
Chr02 460000 464999
Chr02 510000 514999
Chr02 605000 609999
Chr02 790000 794999
Chr02 800000 804999
Chr02 805000 809999
Chr02 810000 814999
Chr02 815000 819999
Chr02 870000 874999
Chr02 1160000 1164999
Chr02 1475000 1479999
Chr02 1480000 1484999
Chr02 1715000 1719999
Chr02 1805000 1809999
Chr02 2445000 2449999
Chr02 2580000 2584999
Chr02 2605000 2609999
Chr02 2620000 2624999
Chr02 2625000 2629999
Chr02 2630000 2634999
Chr02 2635000 2639999
Chr02 2760000 2764999
Chr02 3115000 3119999
Chr02 3200000 3204999
Chr02 3240000 3244999
Chr02 3380000 3384999
Chr02 3440000 3444999
Chr02 3505000 3509999
Chr02 3535000 3539999
Chr02 3550000 3554999
Chr02 3710000 3714999
Chr02 4430000 4434999
Chr02 4745000 4749999
Chr02 4900000 4904999
Chr02 4915000 4919999
Chr02 5495000 5499999
Chr02 5500000 5504999
Chr02 5800000 5804999
Chr02 5805000 5809999
Chr02 5910000 5914999
Chr02 5970000 5974999
Chr02 5980000 5984999
Chr02 6030000 6034999
Chr02 6150000 6154999
Chr02 6180000 6184999
Chr02 6375000 6379999
Chr02 7285000 7289999
Chr02 7355000 7359999
Chr02 7400000 7404999
Chr02 7645000 7649999
Chr02 7895000 7899999
Chr02 7935000 7939999
Chr02 7960000 7964999
Chr02 8085000 8089999
Chr02 8215000 8219999
Chr02 8230000 8234999
Chr02 8340000 8344999
Chr02 9015000 9019999
Chr02 9635000 9639999
Chr02 10040000 10044999
Chr02 11920000 11924999
Chr02 13805000 13809999
Chr02 14115000 14119999
Chr02 14265000 14269999
Chr02 14525000 14529999
Chr02 14540000 14544999
Chr02 14545000 14549999
Chr02 14735000 14739999
Chr02 17305000 17309999
Chr02 17320000 17324999
Chr02 17325000 17329999
Chr02 17370000 17374999
Chr02 17540000 17544999
Chr02 17555000 17559999
Chr02 17560000 17564999
Chr02 17585000 17589999
Chr02 18330000 18334999
Chr02 18335000 18339999
Chr02 18595000 18599999
Chr02 19400000 19404999
Chr02 19425000 19429999
Chr02 19525000 19529999
Chr02 19555000 19559999
Chr02 19595000 19599999
Chr02 19805000 19809999
Chr02 19850000 19854999
Chr02 20185000 20189999
Chr02 20190000 20194999
Chr02 20195000 20199999
Chr02 20200000 20204999
Chr02 20220000 20224999
Chr02 20250000 20254999
Chr02 20425000 20429999
Chr02 20430000 20434999
Chr02 20445000 20449999
Chr02 20495000 20499999
Chr02 20500000 20504999
Chr02 20555000 20559999
Chr02 20650000 20654999
Chr02 20710000 20714999
Chr02 20940000 20944999
Chr02 20950000 20954999
Chr02 21000000 21004999
Chr02 21075000 21079999
Chr02 21870000 21874999
Chr02 22085000 22089999
Chr02 22210000 22214999
Chr02 22430000 22434999
Chr02 24015000 24019999
Chr02 24020000 24024999
Chr02 24270000 24274999
Chr02 24320000 24324999
Chr02 25005000 25009999
Chr02 27175000 27179999
Chr02 27710000 27714999
Chr02 31635000 31639999
Chr02 32295000 32299999
Chr02 33260000 33264999
Chr02 33320000 33324999
Chr02 33325000 33329999
Chr02 33395000 33399999
Chr02 33420000 33424999
Chr02 33455000 33459999
Chr02 33745000 33749999
Chr02 33805000 33809999
Chr02 33895000 33899999
Chr02 34095000 34099999
Chr02 34100000 34104999
Chr02 34270000 34274999
Chr02 34275000 34279999
Chr02 34370000 34374999
Chr02 34465000 34469999
Chr02 34530000 34534999
Chr02 34625000 34629999
Chr02 34640000 34644999
Chr02 34805000 34809999
Chr02 34815000 34819999
Chr02 34825000 34829999
Chr02 34875000 34879999
Chr02 35000000 35004999
Chr02 35015000 35019999
Chr02 35050000 35054999
Chr02 35075000 35079999
Chr02 35435000 35439999
Chr02 35540000 35544999
Chr02 35960000 35964999
Chr02 35980000 35984999
Chr02 35995000 35999999
Chr02 36475000 36479999
Chr02 36495000 36499999
Chr02 36505000 36509999
Chr02 36555000 36559999
Chr02 36565000 36569999
Chr02 36570000 36574999
Chr02 36615000 36619999
Chr02 36650000 36654999
Chr02 36660000 36664999
Chr02 36725000 36729999
Chr02 36775000 36779999
Chr02 36865000 36869999
Chr02 36905000 36909999
Chr02 36940000 36944999
Chr02 36965000 36969999
Chr02 37055000 37059999
Chr02 37060000 37064999
Chr02 37100000 37104999
Chr02 37170000 37174999
Chr02 37175000 37179999
Chr02 37180000 37184999
Chr02 37185000 37189999
Chr02 37200000 37204999
Chr02 37210000 37214999
Chr02 37240000 37244999
Chr02 37250000 37254999
Chr02 37260000 37264999
Chr02 37285000 37289999
Chr02 37315000 37319999
Chr02 37335000 37339999
Chr02 37350000 37354999
Chr02 37450000 37454999
Chr02 37460000 37464999
Chr02 37555000 37559999
Chr02 37565000 37569999
Chr02 37575000 37579999
Chr02 37610000 37614999
Chr02 37625000 37629999
Chr02 37685000 37689999
Chr02 37820000 37824999
Chr02 38060000 38064999
Chr02 38150000 38154999
Chr02 38165000 38169999
Chr02 38170000 38174999
Chr02 38175000 38179999
Chr02 38195000 38199999
Chr02 38220000 38224999
Chr02 38305000 38309999
Chr02 38445000 38449999
Chr02 38455000 38459999
Chr02 38550000 38554999
Chr02 38595000 38599999
Chr02 38605000 38609999
Chr02 38610000 38614999
Chr02 38615000 38619999
Chr02 38640000 38644999
Chr02 38695000 38699999
Chr02 38795000 38799999
Chr02 38845000 38849999
Chr02 39040000 39044999
Chr02 39045000 39049999
Chr02 39055000 39059999
Chr02 39070000 39074999
Chr02 39090000 39094999
Chr02 39575000 39579999
Chr02 39580000 39584999
Chr02 40105000 40109999
Chr02 40135000 40139999
Chr02 40140000 40144999
Chr02 40145000 40149999
Chr02 40165000 40169999
Chr02 40170000 40174999
Chr02 40175000 40179999
Chr02 40185000 40189999
Chr02 40310000 40314999
Chr02 40620000 40624999
Chr02 40630000 40634999
Chr02 40770000 40774999
Chr02 40840000 40844999
Chr02 41195000 41199999
Chr02 41235000 41239999
Chr02 41270000 41274999
Chr02 41285000 41289999
Chr02 41290000 41294999
Chr02 41365000 41369999
Chr02 41400000 41404999
Chr02 41425000 41429999
Chr02 41500000 41504999
Chr02 41525000 41529999
Chr02 41560000 41564999
Chr02 41650000 41654999
Chr02 41655000 41659999
Chr02 41675000 41679999
Chr02 41700000 41704999
Chr02 41705000 41709999
Chr02 41745000 41749999
Chr02 41770000 41774999
Chr02 41845000 41849999
Chr02 41855000 41859999
Chr02 41860000 41864999
Chr02 41865000 41869999
Chr02 41885000 41889999
Chr02 41895000 41899999
Chr02 41930000 41934999
Chr02 41935000 41939999
Chr02 41940000 41944999
Chr02 41960000 41964999
Chr02 41980000 41984999
Chr02 42125000 42129999
Chr02 42130000 42134999
Chr02 42135000 42139999
Chr02 42170000 42174999
Chr02 42180000 42184999
Chr02 42250000 42254999
Chr02 42255000 42259999
Chr02 42855000 42859999
Chr02 43030000 43034999
Chr02 43190000 43194999
Chr02 43200000 43204999
Chr02 43220000 43224999
Chr02 43245000 43249999
Chr02 43350000 43354999
Chr02 43355000 43359999
Chr02 43365000 43369999
Chr02 43410000 43414999
Chr02 43440000 43444999
Chr02 43445000 43449999
Chr02 43490000 43494999
Chr02 43515000 43519999
Chr02 43780000 43784999
Chr02 43785000 43789999
Chr02 43810000 43814999
Chr02 43815000 43819999
Chr02 43820000 43824999
Chr02 43835000 43839999
Chr02 43840000 43844999
Chr02 43845000 43849999
Chr02 43850000 43854999
Chr02 43860000 43864999
Chr02 43865000 43869999
Chr02 43965000 43969999
Chr02 43975000 43979999
Chr02 44005000 44009999
Chr02 44010000 44014999
Chr02 44025000 44029999
Chr02 44035000 44039999
Chr02 44045000 44049999
Chr02 44070000 44074999
Chr02 44185000 44189999
Chr02 44205000 44209999
Chr02 44210000 44214999
Chr02 44220000 44224999
Chr02 44240000 44244999
Chr02 44280000 44284999
Chr02 44325000 44329999
Chr02 44455000 44459999
Chr02 44565000 44569999
Chr02 44750000 44754999
Chr02 44770000 44774999
Chr02 44895000 44899999
Chr02 44905000 44909999
Chr02 45230000 45234999
Chr02 45235000 45239999
Chr02 45240000 45244999
Chr02 45265000 45269999
Chr02 45275000 45279999
Chr02 45305000 45309999
Chr02 45330000 45334999
Chr02 45335000 45339999
Chr02 45575000 45579999
Chr02 45590000 45594999
Chr02 45600000 45604999
Chr02 45655000 45659999
Chr02 45665000 45669999
Chr02 45670000 45674999
Chr02 45675000 45679999
Chr02 45745000 45749999
Chr02 45785000 45789999
Chr02 45810000 45814999
Chr02 45815000 45819999
Chr02 45820000 45824999
Chr02 45840000 45844999
Chr02 45870000 45874999
Chr02 45875000 45879999
Chr02 45895000 45899999
Chr02 45905000 45909999
Chr02 46145000 46149999
Chr02 46150000 46154999
Chr02 46155000 46159999
Chr02 46160000 46164999
Chr02 46170000 46174999
Chr02 46370000 46374999
Chr02 46375000 46379999
Chr02 46410000 46414999
Chr02 46445000 46449999
Chr02 46475000 46479999
Chr02 46560000 46564999
Chr02 46595000 46599999
Chr02 46600000 46604999
Chr02 46610000 46614999
Chr02 46630000 46634999
Chr02 46650000 46654999
Chr02 46730000 46734999
Chr02 46740000 46744999
Chr02 46745000 46749999
Chr02 46750000 46754999
Chr02 46755000 46759999
Chr02 46770000 46774999
Chr02 46780000 46784999
Chr02 46795000 46799999
Chr02 46800000 46804999
Chr02 46840000 46844999
Chr02 46865000 46869999
Chr02 46880000 46884999
Chr02 46890000 46894999
Chr02 46895000 46899999
Chr02 46900000 46904999
Chr02 46905000 46909999
Chr02 46920000 46924999
Chr02 46935000 46939999
Chr02 46940000 46944999
Chr02 46980000 46984999
Chr02 46985000 46989999
Chr02 47045000 47049999
Chr02 47075000 47079999
Chr02 47130000 47134999
Chr02 47135000 47139999
Chr02 47200000 47204999
Chr02 47250000 47254999
Chr02 47255000 47259999
Chr02 47260000 47264999
Chr02 47270000 47274999
Chr02 47310000 47314999
Chr02 47320000 47324999
Chr02 47380000 47384999
Chr02 47390000 47394999
Chr02 47400000 47404999
Chr02 47410000 47414999
Chr02 47415000 47419999
Chr02 47420000 47424999
Chr02 47475000 47479999
Chr02 47540000 47544999
Chr02 47655000 47659999
Chr02 47665000 47669999
Chr02 47690000 47694999
Chr02 47695000 47699999
Chr02 47710000 47714999
Chr02 47715000 47719999
Chr02 47720000 47724999
Chr02 47750000 47754999
Chr02 47790000 47794999
Chr02 47825000 47829999
Chr02 47915000 47919999
Chr02 47960000 47964999
Chr02 47980000 47984999
Chr02 47990000 47994999
Chr02 48050000 48054999
Chr02 48070000 48074999
Chr02 48075000 48079999
Chr02 48170000 48174999
Chr02 48175000 48179999
Chr02 48180000 48184999
Chr02 48185000 48189999
Chr02 48235000 48239999
Chr02 48330000 48334999
Chr02 48360000 48364999
Chr02 48375000 48379999
Chr02 48500000 48504999
Chr02 48510000 48514999
Chr02 48535000 48539999
Chr02 48540000 48544999
Chr02 48580000 48584999
Chr02 48585000 48589999
Chr02 48620000 48624999
Chr02 48660000 48664999
Chr02 48665000 48669999
Chr02 48675000 48679999
Chr02 48740000 48744999
Chr02 48745000 48749999
Chr02 48755000 48759999
Chr02 48820000 48824999
Chr02 48905000 48909999
Chr02 48920000 48924999
Chr02 48975000 48979999
Chr02 49040000 49044999
Chr02 49320000 49324999
Chr02 49330000 49334999
Chr02 49340000 49344999
Chr02 49385000 49389999
Chr02 49390000 49394999
Chr02 49395000 49399999
Chr02 49425000 49429999
Chr02 49455000 49459999
Chr02 49460000 49464999
Chr02 49485000 49489999
Chr02 49505000 49509999
Chr02 49510000 49514999
Chr02 49625000 49629999
Chr02 49685000 49689999
Chr02 49705000 49709999
Chr02 49800000 49804999
Chr02 49815000 49819999
Chr02 49825000 49829999
Chr02 49830000 49834999
Chr02 49855000 49859999
Chr02 49860000 49864999
Chr02 49875000 49879999
Chr02 49910000 49914999
Chr02 49920000 49924999
Chr02 49935000 49939999
Chr02 49985000 49989999
Chr02 49995000 49999999
Chr02 50055000 50059999
Chr02 50060000 50064999
Chr02 50085000 50089999
Chr02 50095000 50099999
Chr02 50110000 50114999
Chr02 50155000 50159999
Chr02 50160000 50164999
Chr02 50165000 50169999
Chr02 50210000 50214999
Chr02 50220000 50224999
Chr02 50240000 50244999
Chr02 50250000 50254999
Chr02 50255000 50259999
Chr02 50280000 50284999
Chr02 50330000 50334999
Chr02 50335000 50339999
Chr02 50345000 50349999
Chr02 50395000 50399999
Chr02 50400000 50404999
Chr02 50430000 50434999
Chr02 50450000 50454999
Chr02 50455000 50459999
Chr02 50465000 50469999
Chr02 50470000 50474999
Chr02 50475000 50479999
Chr02 50480000 50484999
Chr02 50485000 50489999
Chr02 50510000 50514999
Chr02 50540000 50544999
Chr02 50650000 50654999
Chr02 50670000 50674999
Chr02 50725000 50729999
Chr02 50730000 50734999
Chr02 50735000 50739999
Chr03 200000 204999
Chr03 220000 224999
Chr03 310000 314999
Chr03 315000 319999
Chr03 490000 494999
Chr03 600000 604999
Chr03 610000 614999
Chr03 660000 664999
Chr03 720000 724999
Chr03 950000 954999
Chr03 955000 959999
Chr03 960000 964999
Chr03 980000 984999
Chr03 1025000 1029999
Chr03 1040000 1044999
Chr03 1050000 1054999
Chr03 1055000 1059999
Chr03 1060000 1064999
Chr03 1145000 1149999
Chr03 1155000 1159999
Chr03 1180000 1184999
Chr03 1190000 1194999
Chr03 1410000 1414999
Chr03 1440000 1444999
Chr03 1475000 1479999
Chr03 1525000 1529999
Chr03 1610000 1614999
Chr03 1615000 1619999
Chr03 1630000 1634999
Chr03 1655000 1659999
Chr03 1740000 1744999
Chr03 1755000 1759999
Chr03 1780000 1784999
Chr03 1805000 1809999
Chr03 1820000 1824999
Chr03 1890000 1894999
Chr03 1915000 1919999
Chr03 1940000 1944999
Chr03 1960000 1964999
Chr03 1985000 1989999
Chr03 2115000 2119999
Chr03 2150000 2154999
Chr03 2210000 2214999
Chr03 2235000 2239999
Chr03 2275000 2279999
Chr03 2290000 2294999
Chr03 2315000 2319999
Chr03 2355000 2359999
Chr03 2775000 2779999
Chr03 2885000 2889999
Chr03 2930000 2934999
Chr03 2960000 2964999
Chr03 3390000 3394999
Chr03 3865000 3869999
Chr03 5710000 5714999
Chr03 5875000 5879999
Chr03 6040000 6044999
Chr03 6070000 6074999
Chr03 6220000 6224999
Chr03 6225000 6229999
Chr03 6245000 6249999
Chr03 6255000 6259999
Chr03 6270000 6274999
Chr03 6985000 6989999
Chr03 6990000 6994999
Chr03 7035000 7039999
Chr03 7075000 7079999
Chr03 7080000 7084999
Chr03 7105000 7109999
Chr03 7125000 7129999
Chr03 7175000 7179999
Chr03 7185000 7189999
Chr03 7200000 7204999
Chr03 7455000 7459999
Chr03 7465000 7469999
Chr03 7485000 7489999
Chr03 7490000 7494999
Chr03 7525000 7529999
Chr03 7550000 7554999
Chr03 7825000 7829999
Chr03 7875000 7879999
Chr03 7880000 7884999
Chr03 7885000 7889999
Chr03 7890000 7894999
Chr03 7895000 7899999
Chr03 7930000 7934999
Chr03 8040000 8044999
Chr03 8130000 8134999
Chr03 8145000 8149999
Chr03 8485000 8489999
Chr03 8505000 8509999
Chr03 8530000 8534999
Chr03 8545000 8549999
Chr03 8745000 8749999
Chr03 8855000 8859999
Chr03 8950000 8954999
Chr03 9435000 9439999
Chr03 9445000 9449999
Chr03 9595000 9599999
Chr03 9605000 9609999
Chr03 9610000 9614999
Chr03 9665000 9669999
